elapsed_s,timestamp,raw,mv,phase,cycle_index,det_phase,event
2.379,20:40:56.062,967.0,832.0,,,unknown,
2.398,20:40:56.082,969.0,832.0,,,unknown,
2.418,20:40:56.102,966.0,830.0,,,unknown,
2.438,20:40:56.122,967.0,829.0,,,unknown,
2.458,20:40:56.142,959.0,830.0,,,unknown,
2.478,20:40:56.162,967.0,820.0,,,unknown,
2.498,20:40:56.181,967.0,830.0,,,unknown,
2.518,20:40:56.201,967.0,831.0,,,unknown,
2.538,20:40:56.221,959.0,832.0,,,unknown,
2.562,20:40:56.245,967.0,834.0,,,unknown,
2.578,20:40:56.261,965.0,835.0,,,unknown,
2.598,20:40:56.281,970.0,834.0,,,unknown,
2.618,20:40:56.301,971.0,833.0,,,unknown,
2.638,20:40:56.321,972.0,835.0,,,unknown,
2.658,20:40:56.341,971.0,835.0,,,unknown,
2.678,20:40:56.361,971.0,836.0,,,unknown,
2.698,20:40:56.381,973.0,838.0,,,unknown,
2.718,20:40:56.402,977.0,835.0,,,unknown,
2.738,20:40:56.422,979.0,842.0,,,unknown,
2.758,20:40:56.442,979.0,846.0,,,unknown,
2.778,20:40:56.461,979.0,844.0,,,unknown,
2.798,20:40:56.482,983.0,845.0,,,unknown,
2.818,20:40:56.502,981.0,851.0,,,unknown,
2.838,20:40:56.522,985.0,846.0,,,unknown,
2.858,20:40:56.542,987.0,848.0,,,unknown,
2.878,20:40:56.562,987.0,852.0,,,unknown,
2.898,20:40:56.582,989.0,854.0,,,unknown,
2.918,20:40:56.602,988.0,854.0,,,unknown,
2.938,20:40:56.622,991.0,854.0,,,unknown,
2.958,20:40:56.642,984.0,856.0,,,unknown,
2.978,20:40:56.661,995.0,850.0,,,unknown,
2.998,20:40:56.682,991.0,858.0,,,unknown,
3.018,20:40:56.702,999.0,859.0,,,unknown,
3.039,20:40:56.722,997.0,857.0,,,unknown,
3.059,20:40:56.742,1001.0,860.0,,,unknown,
3.078,20:40:56.762,997.0,861.0,,,unknown,
3.098,20:40:56.782,1001.0,869.0,,,unknown,
3.119,20:40:56.802,1003.0,860.0,,,unknown,
3.138,20:40:56.822,1006.0,863.0,,,unknown,
3.158,20:40:56.842,1007.0,865.0,,,unknown,
3.178,20:40:56.862,1007.0,872.0,,,unknown,
3.199,20:40:56.882,1007.0,867.0,,,unknown,
3.218,20:40:56.902,1012.0,870.0,,,unknown,
3.239,20:40:56.922,1010.0,869.0,,,unknown,
3.259,20:40:56.942,1011.0,871.0,,,unknown,
3.279,20:40:56.962,1013.0,872.0,,,unknown,
3.298,20:40:56.982,1013.0,879.0,,,unknown,
3.319,20:40:57.002,1017.0,873.0,,,unknown,
3.339,20:40:57.022,1014.0,873.0,,,unknown,
3.359,20:40:57.042,1015.0,875.0,,,unknown,
3.378,20:40:57.062,1017.0,873.0,,,unknown,
3.399,20:40:57.082,1014.0,871.0,,,unknown,
3.418,20:40:57.102,1017.0,872.0,,,unknown,
3.439,20:40:57.122,1012.0,872.0,,,unknown,
3.459,20:40:57.142,1011.0,871.0,,,unknown,
3.478,20:40:57.162,1013.0,879.0,,,unknown,
3.498,20:40:57.182,1013.0,872.0,,,unknown,
3.519,20:40:57.202,1013.0,872.0,,,unknown,
3.538,20:40:57.222,1013.0,882.0,,,unknown,
3.563,20:40:57.246,1012.0,870.0,,,unknown,
3.578,20:40:57.261,997.0,868.0,,,unknown,
3.599,20:40:57.282,1007.0,867.0,,,unknown,
3.619,20:40:57.302,1013.0,867.0,,,unknown,
3.639,20:40:57.322,1007.0,868.0,,,unknown,
3.659,20:40:57.342,1007.0,868.0,,,unknown,
3.678,20:40:57.362,1007.0,866.0,,,unknown,
3.698,20:40:57.381,1006.0,862.0,,,unknown,
3.718,20:40:57.402,1007.0,873.0,,,unknown,
3.739,20:40:57.422,1006.0,864.0,,,unknown,
3.758,20:40:57.442,1007.0,863.0,,,unknown,
3.778,20:40:57.461,1003.0,862.0,,,unknown,
3.798,20:40:57.482,1006.0,863.0,,,unknown,
3.818,20:40:57.502,1005.0,864.0,,,unknown,
3.839,20:40:57.522,1003.0,861.0,,,unknown,
3.859,20:40:57.542,1007.0,859.0,,,unknown,
3.879,20:40:57.562,1003.0,862.0,,,unknown,
3.898,20:40:57.582,1002.0,867.0,,,unknown,
3.919,20:40:57.602,1012.0,862.0,,,unknown,
3.938,20:40:57.622,1005.0,859.0,,,unknown,
3.959,20:40:57.642,1000.0,860.0,,,unknown,
3.979,20:40:57.662,1005.0,860.0,,,unknown,
3.998,20:40:57.681,999.0,860.0,,,unknown,
4.018,20:40:57.702,1001.0,861.0,,,unknown,
4.038,20:40:57.722,1001.0,862.0,,,unknown,
4.058,20:40:57.742,999.0,859.0,,,unknown,
4.078,20:40:57.762,998.0,859.0,,,unknown,
4.098,20:40:57.781,997.0,857.0,,,unknown,
4.118,20:40:57.802,998.0,857.0,,,unknown,
4.138,20:40:57.822,1001.0,855.0,,,unknown,
4.158,20:40:57.842,995.0,858.0,,,unknown,
4.178,20:40:57.861,995.0,859.0,,,unknown,
4.198,20:40:57.882,999.0,859.0,,,unknown,
4.219,20:40:57.902,1002.0,860.0,,,unknown,
4.238,20:40:57.922,998.0,859.0,,,unknown,
4.258,20:40:57.942,999.0,863.0,,,unknown,
4.278,20:40:57.961,999.0,859.0,,,unknown,
4.298,20:40:57.982,995.0,860.0,,,unknown,
4.318,20:40:58.001,923.0,859.0,,,unknown,
4.338,20:40:58.021,999.0,859.0,,,unknown,
4.358,20:40:58.042,995.0,855.0,,,unknown,
4.378,20:40:58.061,997.0,867.0,,,unknown,
4.398,20:40:58.081,995.0,859.0,,,unknown,
4.418,20:40:58.102,990.0,857.0,,,unknown,
4.438,20:40:58.121,995.0,857.0,,,unknown,
4.458,20:40:58.142,996.0,855.0,,,unknown,
4.478,20:40:58.161,995.0,856.0,,,unknown,
4.498,20:40:58.181,995.0,852.0,,,unknown,
4.518,20:40:58.201,997.0,856.0,,,unknown,
4.538,20:40:58.221,997.0,866.0,,,unknown,
4.562,20:40:58.245,993.0,862.0,,,unknown,
4.578,20:40:58.261,991.0,853.0,,,unknown,
4.598,20:40:58.281,991.0,853.0,,,unknown,
4.618,20:40:58.301,991.0,853.0,,,unknown,
4.639,20:40:58.322,995.0,857.0,,,unknown,
4.658,20:40:58.342,988.0,853.0,,,unknown,
4.678,20:40:58.361,995.0,853.0,,,unknown,
4.698,20:40:58.381,994.0,852.0,,,unknown,
4.718,20:40:58.401,989.0,852.0,,,unknown,
4.738,20:40:58.421,988.0,854.0,,,unknown,
4.758,20:40:58.442,987.0,842.0,,,unknown,
4.778,20:40:58.461,988.0,856.0,,,unknown,
4.798,20:40:58.481,989.0,849.0,,,unknown,
4.818,20:40:58.502,986.0,847.0,,,unknown,
4.838,20:40:58.522,984.0,846.0,,,unknown,
4.858,20:40:58.541,985.0,845.0,,,unknown,
4.878,20:40:58.561,985.0,851.0,,,unknown,
4.898,20:40:58.581,983.0,846.0,,,unknown,
4.918,20:40:58.602,983.0,845.0,,,unknown,
4.938,20:40:58.621,980.0,849.0,,,unknown,
4.958,20:40:58.642,981.0,845.0,,,unknown,
4.978,20:40:58.661,981.0,849.0,,,unknown,
4.998,20:40:58.682,979.0,843.0,,,unknown,
5.018,20:40:58.701,979.0,849.0,,,unknown,
5.038,20:40:58.722,976.0,843.0,,,unknown,
5.058,20:40:58.741,985.0,839.0,,,unknown,
5.078,20:40:58.761,978.0,845.0,,,unknown,
5.098,20:40:58.781,977.0,835.0,,,unknown,
5.118,20:40:58.801,980.0,842.0,,,unknown,
5.138,20:40:58.822,977.0,849.0,,,unknown,
5.158,20:40:58.841,975.0,841.0,,,unknown,
5.178,20:40:58.861,972.0,840.0,,,unknown,
5.198,20:40:58.881,974.0,838.0,,,unknown,
5.218,20:40:58.902,975.0,841.0,,,unknown,
5.238,20:40:58.921,973.0,835.0,,,unknown,
5.258,20:40:58.942,974.0,837.0,,,unknown,
5.278,20:40:58.961,971.0,835.0,,,unknown,
5.298,20:40:58.981,967.0,834.0,,,unknown,
5.318,20:40:59.001,968.0,835.0,,,unknown,
5.338,20:40:59.021,969.0,835.0,,,unknown,
5.358,20:40:59.042,971.0,836.0,,,unknown,
5.378,20:40:59.061,970.0,835.0,,,unknown,
5.398,20:40:59.082,969.0,836.0,,,unknown,
5.418,20:40:59.101,987.0,833.0,,,unknown,
5.438,20:40:59.122,971.0,836.0,,,unknown,
5.458,20:40:59.141,973.0,837.0,,,unknown,
5.478,20:40:59.162,975.0,837.0,,,unknown,
5.498,20:40:59.181,975.0,839.0,,,unknown,
5.518,20:40:59.201,969.0,843.0,,,unknown,
5.538,20:40:59.221,980.0,842.0,,,unknown,
5.562,20:40:59.246,982.0,842.0,,,unknown,
5.578,20:40:59.261,981.0,845.0,,,unknown,
5.598,20:40:59.281,984.0,846.0,,,unknown,
5.618,20:40:59.301,985.0,846.0,,,unknown,
5.638,20:40:59.322,985.0,839.0,,,unknown,
5.658,20:40:59.342,985.0,850.0,,,unknown,
5.678,20:40:59.361,985.0,850.0,,,unknown,
5.698,20:40:59.381,989.0,863.0,,,unknown,
5.718,20:40:59.402,999.0,851.0,,,unknown,
5.738,20:40:59.421,987.0,858.0,,,unknown,
5.758,20:40:59.441,996.0,852.0,,,unknown,
5.778,20:40:59.461,998.0,854.0,,,unknown,
5.798,20:40:59.481,997.0,857.0,,,unknown,
5.818,20:40:59.501,995.0,854.0,,,unknown,
5.838,20:40:59.522,1002.0,857.0,,,unknown,
5.858,20:40:59.541,1001.0,859.0,,,unknown,
5.878,20:40:59.561,999.0,859.0,,,unknown,
5.898,20:40:59.581,999.0,859.0,,,unknown,
5.918,20:40:59.602,1001.0,861.0,,,unknown,
5.939,20:40:59.622,1043.0,861.0,,,unknown,
5.958,20:40:59.642,1001.0,860.0,,,unknown,
5.978,20:40:59.662,1005.0,864.0,,,unknown,
5.998,20:40:59.682,1006.0,865.0,,,unknown,
6.018,20:40:59.702,1008.0,866.0,,,unknown,
6.039,20:40:59.722,1012.0,867.0,,,unknown,
6.058,20:40:59.742,1007.0,855.0,,,unknown,
6.078,20:40:59.762,1019.0,869.0,,,unknown,
6.098,20:40:59.781,1008.0,870.0,,,unknown,
6.118,20:40:59.801,1014.0,871.0,,,unknown,
6.139,20:40:59.822,1001.0,867.0,,,unknown,
6.158,20:40:59.842,1013.0,872.0,,,unknown,
6.178,20:40:59.861,1016.0,872.0,,,unknown,
6.198,20:40:59.882,1017.0,873.0,,,unknown,
6.218,20:40:59.902,1005.0,875.0,,,unknown,
6.239,20:40:59.922,1016.0,874.0,,,unknown,
6.259,20:40:59.942,1023.0,875.0,,,unknown,
6.279,20:40:59.962,1019.0,878.0,,,unknown,
6.299,20:40:59.982,1021.0,876.0,,,unknown,
6.318,20:41:00.001,1021.0,879.0,,,unknown,
6.338,20:41:00.022,1022.0,880.0,,,unknown,
6.358,20:41:00.042,1023.0,878.0,,,unknown,
6.378,20:41:00.062,1020.0,876.0,,,unknown,
6.398,20:41:00.082,1029.0,877.0,,,unknown,
6.418,20:41:00.102,1023.0,884.0,,,unknown,
6.438,20:41:00.121,1023.0,881.0,,,unknown,
6.458,20:41:00.142,1031.0,884.0,,,unknown,
6.478,20:41:00.162,1016.0,877.0,,,unknown,
6.499,20:41:00.182,1033.0,876.0,,,unknown,
6.518,20:41:00.201,1055.0,878.0,,,unknown,
6.538,20:41:00.222,1019.0,876.0,,,unknown,
6.563,20:41:00.246,1018.0,876.0,,,unknown,
6.578,20:41:00.262,1018.0,875.0,,,unknown,
6.599,20:41:00.282,1015.0,874.0,,,unknown,
6.618,20:41:00.302,1016.0,874.0,,,unknown,
6.639,20:41:00.322,1019.0,874.0,,,unknown,
6.658,20:41:00.342,1013.0,874.0,,,unknown,
6.678,20:41:00.362,1017.0,873.0,,,unknown,
6.703,20:41:00.386,1014.0,872.0,,,unknown,
6.720,20:41:00.403,1015.0,881.0,,,unknown,
6.738,20:41:00.421,1013.0,871.0,,,unknown,
6.758,20:41:00.441,1013.0,865.0,,,unknown,
6.778,20:41:00.461,1015.0,866.0,,,unknown,
6.798,20:41:00.481,1011.0,869.0,,,unknown,
6.818,20:41:00.501,1011.0,871.0,,,unknown,
6.838,20:41:00.521,1012.0,867.0,,,unknown,
6.858,20:41:00.542,1184.0,868.0,,,unknown,
6.878,20:41:00.561,1007.0,868.0,,,unknown,
6.898,20:41:00.582,1007.0,869.0,,,unknown,
6.918,20:41:00.602,1007.0,866.0,,,unknown,
6.939,20:41:00.622,1005.0,863.0,,,unknown,
6.958,20:41:00.642,1005.0,866.0,,,unknown,
6.978,20:41:00.662,1005.0,864.0,,,unknown,
6.998,20:41:00.681,1003.0,864.0,,,unknown,
7.018,20:41:00.701,1005.0,864.0,,,unknown,
7.038,20:41:00.722,1005.0,864.0,,,unknown,
7.058,20:41:00.742,1003.0,863.0,,,unknown,
7.078,20:41:00.762,1005.0,865.0,,,unknown,
7.098,20:41:00.782,1001.0,862.0,,,unknown,
7.118,20:41:00.801,1006.0,868.0,,,unknown,
7.138,20:41:00.822,1003.0,862.0,,,unknown,
7.159,20:41:00.842,1003.0,863.0,,,unknown,
7.178,20:41:00.862,1002.0,861.0,,,unknown,
7.198,20:41:00.882,1003.0,862.0,,,unknown,
7.218,20:41:00.901,1003.0,862.0,,,unknown,
7.238,20:41:00.922,1003.0,861.0,,,unknown,
7.258,20:41:00.941,1002.0,867.0,,,unknown,
7.278,20:41:00.962,1001.0,861.0,,,unknown,
7.298,20:41:00.982,1001.0,861.0,,,unknown,
7.318,20:41:01.002,1001.0,861.0,,,unknown,
7.338,20:41:01.021,999.0,860.0,,,unknown,
7.359,20:41:01.042,1001.0,859.0,,,unknown,
7.378,20:41:01.061,871.0,866.0,,,unknown,
7.398,20:41:01.081,998.0,859.0,,,unknown,
7.418,20:41:01.101,999.0,859.0,,,unknown,
7.438,20:41:01.122,999.0,871.0,,,unknown,
7.458,20:41:01.141,999.0,858.0,,,unknown,
7.478,20:41:01.161,983.0,858.0,,,unknown,
7.498,20:41:01.181,1001.0,855.0,,,unknown,
7.518,20:41:01.201,997.0,863.0,,,unknown,
7.538,20:41:01.221,996.0,856.0,,,unknown,
7.562,20:41:01.245,995.0,857.0,,,unknown,
7.578,20:41:01.261,995.0,855.0,,,unknown,
7.598,20:41:01.281,991.0,861.0,,,unknown,
7.618,20:41:01.301,995.0,853.0,,,unknown,
7.638,20:41:01.321,995.0,853.0,,,unknown,
7.658,20:41:01.341,995.0,854.0,,,unknown,
7.678,20:41:01.361,994.0,852.0,,,unknown,
7.698,20:41:01.381,989.0,852.0,,,unknown,
7.718,20:41:01.401,990.0,848.0,,,unknown,
7.738,20:41:01.422,987.0,849.0,,,unknown,
7.758,20:41:01.441,989.0,855.0,,,unknown,
7.778,20:41:01.461,989.0,850.0,,,unknown,
7.798,20:41:01.481,988.0,856.0,,,unknown,
7.818,20:41:01.501,987.0,852.0,,,unknown,
7.838,20:41:01.521,988.0,847.0,,,unknown,
7.858,20:41:01.541,989.0,851.0,,,unknown,
7.878,20:41:01.561,987.0,850.0,,,unknown,
7.898,20:41:01.581,985.0,847.0,,,unknown,
7.918,20:41:01.601,983.0,846.0,,,unknown,
7.938,20:41:01.621,983.0,846.0,,,unknown,
7.958,20:41:01.641,987.0,846.0,,,unknown,
7.978,20:41:01.661,983.0,844.0,,,unknown,
7.998,20:41:01.681,981.0,845.0,,,unknown,
8.018,20:41:01.701,981.0,845.0,,,unknown,
8.038,20:41:01.722,979.0,843.0,,,unknown,
8.058,20:41:01.741,981.0,844.0,,,unknown,
8.078,20:41:01.761,983.0,854.0,,,unknown,
8.098,20:41:01.781,975.0,841.0,,,unknown,
8.118,20:41:01.801,975.0,839.0,,,unknown,
8.138,20:41:01.821,975.0,848.0,,,unknown,
8.158,20:41:01.841,975.0,838.0,,,unknown,
8.178,20:41:01.861,973.0,838.0,,,unknown,
8.198,20:41:01.882,974.0,839.0,,,unknown,
8.218,20:41:01.901,973.0,839.0,,,unknown,
8.238,20:41:01.921,973.0,840.0,,,unknown,
8.258,20:41:01.941,974.0,837.0,,,unknown,
8.278,20:41:01.961,974.0,838.0,,,unknown,
8.298,20:41:01.981,973.0,846.0,,,unknown,
8.318,20:41:02.001,973.0,839.0,,,unknown,
8.338,20:41:02.021,973.0,840.0,,,unknown,
8.358,20:41:02.041,975.0,842.0,,,unknown,
8.378,20:41:02.061,979.0,844.0,,,unknown,
8.398,20:41:02.081,979.0,843.0,,,unknown,
8.418,20:41:02.101,981.0,845.0,,,unknown,
8.438,20:41:02.121,981.0,846.0,,,unknown,
8.458,20:41:02.141,983.0,847.0,,,unknown,
8.478,20:41:02.161,996.0,847.0,,,unknown,
8.498,20:41:02.181,987.0,848.0,,,unknown,
8.518,20:41:02.201,991.0,850.0,,,unknown,
8.538,20:41:02.221,997.0,852.0,,,unknown,
8.563,20:41:02.246,999.0,852.0,,,unknown,
8.578,20:41:02.261,995.0,852.0,,,unknown,
8.598,20:41:02.281,995.0,855.0,,,unknown,
8.619,20:41:02.302,997.0,857.0,,,unknown,
8.638,20:41:02.321,996.0,868.0,,,unknown,
8.658,20:41:02.341,999.0,858.0,,,unknown,
8.678,20:41:02.361,989.0,859.0,,,unknown,
8.698,20:41:02.382,1001.0,859.0,,,unknown,
8.718,20:41:02.402,1001.0,861.0,,,unknown,
8.738,20:41:02.422,1001.0,859.0,,,unknown,
8.758,20:41:02.442,1003.0,862.0,,,unknown,
8.778,20:41:02.462,1005.0,862.0,,,unknown,
8.798,20:41:02.481,1005.0,863.0,,,unknown,
8.818,20:41:02.501,999.0,863.0,,,unknown,
8.838,20:41:02.522,1001.0,864.0,,,unknown,
8.858,20:41:02.542,998.0,861.0,,,unknown,
8.878,20:41:02.561,1003.0,863.0,,,unknown,
8.898,20:41:02.581,1005.0,869.0,,,unknown,
8.918,20:41:02.601,1007.0,864.0,,,unknown,
8.938,20:41:02.622,1007.0,865.0,,,unknown,
8.958,20:41:02.642,1008.0,865.0,,,unknown,
8.978,20:41:02.661,999.0,866.0,,,unknown,
8.998,20:41:02.682,1007.0,869.0,,,unknown,
9.018,20:41:02.701,1019.0,870.0,,,unknown,
9.038,20:41:02.721,1013.0,869.0,,,unknown,
9.058,20:41:02.741,1011.0,876.0,,,unknown,
9.078,20:41:02.762,1013.0,876.0,,,unknown,
9.098,20:41:02.782,1012.0,873.0,,,unknown,
9.118,20:41:02.802,1017.0,875.0,,,unknown,
9.138,20:41:02.821,1015.0,874.0,,,unknown,
9.158,20:41:02.842,1019.0,876.0,,,unknown,
9.178,20:41:02.861,1019.0,877.0,,,unknown,
9.198,20:41:02.881,1022.0,877.0,,,unknown,
9.218,20:41:02.901,1023.0,877.0,,,unknown,
9.238,20:41:02.921,1023.0,878.0,,,unknown,
9.258,20:41:02.942,1001.0,878.0,,,unknown,
9.278,20:41:02.962,1035.0,876.0,,,unknown,
9.298,20:41:02.982,1032.0,881.0,,,unknown,
9.318,20:41:03.001,1021.0,878.0,,,unknown,
9.338,20:41:03.022,1021.0,879.0,,,unknown,
9.358,20:41:03.042,1021.0,877.0,,,unknown,
9.378,20:41:03.061,1023.0,877.0,,,unknown,
9.398,20:41:03.082,1020.0,876.0,,,unknown,
9.418,20:41:03.101,1019.0,876.0,,,unknown,
9.438,20:41:03.122,1021.0,874.0,,,unknown,
9.458,20:41:03.142,1018.0,875.0,,,unknown,
9.478,20:41:03.161,1018.0,875.0,,,unknown,
9.498,20:41:03.182,1015.0,872.0,,,unknown,
9.518,20:41:03.201,1017.0,879.0,,,unknown,
9.538,20:41:03.222,1014.0,883.0,,,unknown,
9.563,20:41:03.246,1015.0,873.0,,,unknown,
9.578,20:41:03.261,1007.0,874.0,,,unknown,
9.598,20:41:03.281,1015.0,872.0,,,unknown,
9.618,20:41:03.302,1016.0,871.0,,,unknown,
9.638,20:41:03.322,1013.0,860.0,,,unknown,
9.658,20:41:03.341,989.0,867.0,,,unknown,
9.678,20:41:03.361,1007.0,865.0,,,unknown,
9.698,20:41:03.381,1007.0,873.0,,,unknown,
9.718,20:41:03.402,1006.0,866.0,,,unknown,
9.738,20:41:03.421,999.0,869.0,,,unknown,
9.758,20:41:03.441,1006.0,859.0,,,unknown,
9.778,20:41:03.461,1007.0,865.0,,,unknown,
9.798,20:41:03.481,1103.0,863.0,,,unknown,
9.818,20:41:03.502,1003.0,863.0,,,unknown,
9.838,20:41:03.522,1003.0,862.0,,,unknown,
9.858,20:41:03.541,1001.0,863.0,,,unknown,
9.878,20:41:03.561,1004.0,860.0,,,unknown,
9.898,20:41:03.581,1000.0,863.0,,,unknown,
9.918,20:41:03.602,1003.0,862.0,,,unknown,
9.938,20:41:03.622,1061.0,862.0,,,unknown,
9.958,20:41:03.642,1003.0,865.0,,,unknown,
9.978,20:41:03.661,1007.0,862.0,,,unknown,
9.998,20:41:03.682,1004.0,862.0,,,unknown,
10.018,20:41:03.702,1005.0,868.0,,,unknown,
10.038,20:41:03.722,1003.0,863.0,,,unknown,
10.058,20:41:03.741,1004.0,863.0,,,unknown,
10.078,20:41:03.761,1003.0,863.0,,,unknown,
10.098,20:41:03.781,1003.0,872.0,,,unknown,
10.118,20:41:03.801,1003.0,856.0,,,unknown,
10.138,20:41:03.821,1001.0,855.0,,,unknown,
10.158,20:41:03.842,1002.0,861.0,,,unknown,
