elapsed_s,timestamp,raw,mv,phase,cycle_index,det_phase,event
0.769,14:54:21.314,1167.0,1009.0,,,unknown,
0.789,14:54:21.334,1169.0,1008.0,,,unknown,
0.809,14:54:21.354,1171.0,1005.0,,,unknown,
0.829,14:54:21.374,1172.0,1003.0,,,unknown,
0.849,14:54:21.394,1176.0,1003.0,,,unknown,
0.869,14:54:21.414,1175.0,1007.0,,,unknown,
0.889,14:54:21.434,1164.0,1005.0,,,unknown,
0.909,14:54:21.454,1173.0,1002.0,,,unknown,
0.929,14:54:21.474,1171.0,1007.0,,,unknown,
0.949,14:54:21.494,1163.0,1004.0,,,unknown,
0.969,14:54:21.514,1167.0,1003.0,,,unknown,
0.990,14:54:21.535,1171.0,1001.0,,,unknown,
1.009,14:54:21.554,1167.0,1002.0,,,unknown,
1.029,14:54:21.574,1163.0,1001.0,,,unknown,
1.049,14:54:21.594,1160.0,995.0,,,unknown,
1.069,14:54:21.614,1173.0,998.0,,,unknown,
1.089,14:54:21.634,1429.0,1001.0,,,unknown,
1.109,14:54:21.654,1173.0,998.0,,,unknown,
1.129,14:54:21.674,1165.0,985.0,,,unknown,
1.149,14:54:21.694,1165.0,1001.0,,,unknown,
1.169,14:54:21.714,1159.0,1000.0,,,unknown,
1.189,14:54:21.734,1164.0,998.0,,,unknown,
1.209,14:54:21.754,1161.0,1000.0,,,unknown,
1.229,14:54:21.774,1161.0,992.0,,,unknown,
1.253,14:54:21.798,1175.0,984.0,,,unknown,
1.269,14:54:21.814,1165.0,999.0,,,unknown,
1.289,14:54:21.834,1087.0,995.0,,,unknown,
1.309,14:54:21.854,1150.0,996.0,,,unknown,
1.329,14:54:21.874,1163.0,987.0,,,unknown,
1.349,14:54:21.894,1171.0,997.0,,,unknown,
1.369,14:54:21.914,1166.0,999.0,,,unknown,
1.389,14:54:21.934,1174.0,1000.0,,,unknown,
1.409,14:54:21.954,1165.0,994.0,,,unknown,
1.429,14:54:21.974,1156.0,999.0,,,unknown,
1.449,14:54:21.994,1165.0,997.0,,,unknown,
1.469,14:54:22.014,1162.0,996.0,,,unknown,
1.489,14:54:22.035,1171.0,1002.0,,,unknown,
1.509,14:54:22.054,1171.0,1002.0,,,unknown,
1.529,14:54:22.074,1170.0,1001.0,,,unknown,
1.549,14:54:22.094,1165.0,1002.0,,,unknown,
1.569,14:54:22.114,1166.0,1004.0,,,unknown,
1.589,14:54:22.134,1183.0,1004.0,,,unknown,
1.609,14:54:22.154,1173.0,1005.0,,,unknown,
1.629,14:54:22.174,1178.0,1006.0,,,unknown,
1.649,14:54:22.194,1192.0,1007.0,,,unknown,
1.669,14:54:22.214,1179.0,1012.0,,,unknown,
1.689,14:54:22.235,1179.0,1009.0,,,unknown,
1.709,14:54:22.254,1191.0,1008.0,,,unknown,
1.729,14:54:22.274,1181.0,1026.0,,,unknown,
1.749,14:54:22.294,1169.0,1005.0,,,unknown,
1.769,14:54:22.314,1180.0,1009.0,,,unknown,
1.789,14:54:22.334,1173.0,1008.0,,,unknown,
1.809,14:54:22.354,1173.0,1006.0,,,unknown,
1.829,14:54:22.374,1179.0,1005.0,,,unknown,
1.849,14:54:22.394,1173.0,1020.0,,,unknown,
1.869,14:54:22.414,1175.0,1006.0,,,unknown,
1.889,14:54:22.434,1180.0,1010.0,,,unknown,
1.909,14:54:22.454,1165.0,1010.0,,,unknown,
1.929,14:54:22.474,1126.0,1003.0,,,unknown,
1.949,14:54:22.494,1173.0,1002.0,,,unknown,
1.969,14:54:22.514,1179.0,998.0,,,unknown,
1.989,14:54:22.534,1191.0,999.0,,,unknown,
2.009,14:54:22.554,1149.0,994.0,,,unknown,
2.029,14:54:22.574,1149.0,993.0,,,unknown,
2.049,14:54:22.594,1165.0,991.0,,,unknown,
2.069,14:54:22.614,1160.0,994.0,,,unknown,
2.089,14:54:22.634,1167.0,997.0,,,unknown,
2.109,14:54:22.654,1180.0,1003.0,,,unknown,
2.129,14:54:22.674,1173.0,988.0,,,unknown,
2.149,14:54:22.694,1180.0,1007.0,,,unknown,
2.169,14:54:22.714,1170.0,999.0,,,unknown,
2.189,14:54:22.734,1171.0,991.0,,,unknown,
2.209,14:54:22.754,1162.0,994.0,,,unknown,
2.229,14:54:22.774,1159.0,994.0,,,unknown,
2.253,14:54:22.798,1162.0,994.0,,,unknown,
2.269,14:54:22.814,1069.0,999.0,,,unknown,
2.289,14:54:22.834,1165.0,995.0,,,unknown,
2.309,14:54:22.854,1158.0,987.0,,,unknown,
2.329,14:54:22.874,1148.0,988.0,,,unknown,
2.349,14:54:22.894,1145.0,990.0,,,unknown,
2.369,14:54:22.914,1146.0,992.0,,,unknown,
2.389,14:54:22.934,1151.0,987.0,,,unknown,
2.409,14:54:22.954,1163.0,987.0,,,unknown,
2.429,14:54:22.974,1149.0,982.0,,,unknown,
2.449,14:54:22.994,1157.0,992.0,,,unknown,
2.469,14:54:23.015,1238.0,989.0,,,unknown,
2.489,14:54:23.034,1159.0,995.0,,,unknown,
2.509,14:54:23.054,1149.0,993.0,,,unknown,
2.529,14:54:23.074,1159.0,997.0,,,unknown,
2.549,14:54:23.094,1173.0,999.0,,,unknown,
2.569,14:54:23.114,1161.0,1008.0,,,unknown,
2.589,14:54:23.135,1181.0,1012.0,,,unknown,
2.609,14:54:23.154,1180.0,1021.0,,,unknown,
2.629,14:54:23.174,1179.0,1010.0,,,unknown,
2.649,14:54:23.194,1179.0,1016.0,,,unknown,
2.669,14:54:23.214,1177.0,1003.0,,,unknown,
2.689,14:54:23.234,1170.0,1004.0,,,unknown,
2.709,14:54:23.254,1167.0,1001.0,,,unknown,
2.729,14:54:23.274,1171.0,1006.0,,,unknown,
2.749,14:54:23.294,1176.0,1004.0,,,unknown,
2.769,14:54:23.314,1164.0,1005.0,,,unknown,
2.789,14:54:23.334,1177.0,1001.0,,,unknown,
2.809,14:54:23.354,1171.0,1004.0,,,unknown,
2.829,14:54:23.374,1167.0,1000.0,,,unknown,
2.849,14:54:23.394,1180.0,1013.0,,,unknown,
2.869,14:54:23.414,1187.0,1019.0,,,unknown,
2.889,14:54:23.434,1179.0,1017.0,,,unknown,
2.910,14:54:23.455,1189.0,1014.0,,,unknown,
2.929,14:54:23.474,1187.0,1014.0,,,unknown,
2.949,14:54:23.494,1341.0,1020.0,,,unknown,
2.969,14:54:23.514,1199.0,1024.0,,,unknown,
2.989,14:54:23.534,1204.0,1021.0,,,unknown,
3.009,14:54:23.554,1191.0,1023.0,,,unknown,
3.029,14:54:23.574,1191.0,1016.0,,,unknown,
3.049,14:54:23.594,1197.0,1019.0,,,unknown,
3.069,14:54:23.614,1197.0,1019.0,,,unknown,
3.089,14:54:23.634,1181.0,1013.0,,,unknown,
3.109,14:54:23.654,1193.0,1017.0,,,unknown,
3.129,14:54:23.674,1205.0,1033.0,,,unknown,
3.149,14:54:23.694,1207.0,1035.0,,,unknown,
3.169,14:54:23.714,1223.0,1045.0,,,unknown,
3.189,14:54:23.734,1229.0,1081.0,,,unknown,
3.209,14:54:23.754,1269.0,1062.0,,,unknown,
3.229,14:54:23.774,1250.0,1069.0,,,unknown,
3.253,14:54:23.798,1251.0,1088.0,,,unknown,
3.269,14:54:23.814,1271.0,1070.0,,,unknown,
3.289,14:54:23.834,1257.0,1076.0,,,unknown,
3.309,14:54:23.854,1243.0,1074.0,,,unknown,
3.329,14:54:23.874,1275.0,1078.0,,,unknown,
3.349,14:54:23.894,1271.0,1087.0,,,unknown,
3.369,14:54:23.914,1263.0,1096.0,,,unknown,
3.389,14:54:23.935,1303.0,1105.0,,,unknown,
3.409,14:54:23.954,1515.0,1114.0,,,unknown,
3.429,14:54:23.974,1293.0,1100.0,,,unknown,
3.449,14:54:23.994,1279.0,1087.0,,,unknown,
3.469,14:54:24.014,1263.0,1081.0,,,unknown,
3.490,14:54:24.035,1253.0,1079.0,,,unknown,
3.509,14:54:24.054,1253.0,1070.0,,,unknown,
3.529,14:54:24.074,1247.0,1065.0,,,unknown,
3.549,14:54:24.094,1241.0,1070.0,,,unknown,
3.569,14:54:24.114,1245.0,1067.0,,,unknown,
3.589,14:54:24.134,1240.0,1067.0,,,unknown,
3.609,14:54:24.154,1239.0,1057.0,,,unknown,
3.629,14:54:24.174,1205.0,1058.0,,,unknown,
3.649,14:54:24.194,1231.0,1062.0,,,unknown,
3.669,14:54:24.214,1261.0,1060.0,,,unknown,
3.689,14:54:24.234,1246.0,1064.0,,,unknown,
3.709,14:54:24.254,1243.0,1063.0,,,unknown,
3.729,14:54:24.274,1245.0,1061.0,,,unknown,
3.749,14:54:24.294,1192.0,1062.0,,,unknown,
3.769,14:54:24.314,1234.0,1056.0,,,unknown,
3.790,14:54:24.335,1251.0,1064.0,,,unknown,
3.809,14:54:24.354,1243.0,1062.0,,,unknown,
3.829,14:54:24.374,1245.0,1061.0,,,unknown,
3.849,14:54:24.394,1255.0,1065.0,,,unknown,
3.869,14:54:24.414,1244.0,1065.0,,,unknown,
3.889,14:54:24.434,1245.0,1067.0,,,unknown,
3.909,14:54:24.454,1243.0,1066.0,,,unknown,
3.929,14:54:24.474,1240.0,1065.0,,,unknown,
3.949,14:54:24.494,1259.0,1067.0,,,unknown,
3.969,14:54:24.514,1253.0,1068.0,,,unknown,
3.989,14:54:24.534,1243.0,1063.0,,,unknown,
4.009,14:54:24.554,1251.0,1072.0,,,unknown,
4.029,14:54:24.574,1233.0,1061.0,,,unknown,
4.049,14:54:24.594,1241.0,1067.0,,,unknown,
4.069,14:54:24.614,1233.0,1064.0,,,unknown,
4.089,14:54:24.634,1243.0,1064.0,,,unknown,
4.109,14:54:24.654,1239.0,1061.0,,,unknown,
4.129,14:54:24.674,1245.0,1060.0,,,unknown,
4.149,14:54:24.694,1245.0,1064.0,,,unknown,
4.169,14:54:24.714,1229.0,1060.0,,,unknown,
4.190,14:54:24.735,1243.0,1059.0,,,unknown,
4.209,14:54:24.754,1251.0,1061.0,,,unknown,
4.229,14:54:24.774,1244.0,1058.0,,,unknown,
4.253,14:54:24.798,1237.0,1068.0,,,unknown,
4.269,14:54:24.814,1215.0,1061.0,,,unknown,
4.289,14:54:24.834,1245.0,1061.0,,,unknown,
4.309,14:54:24.854,1237.0,1057.0,,,unknown,
4.329,14:54:24.874,1239.0,1062.0,,,unknown,
4.349,14:54:24.894,1237.0,1058.0,,,unknown,
4.369,14:54:24.914,1227.0,1057.0,,,unknown,
4.389,14:54:24.934,1235.0,1058.0,,,unknown,
4.409,14:54:24.954,1227.0,1058.0,,,unknown,
4.429,14:54:24.974,1235.0,1054.0,,,unknown,
4.449,14:54:24.994,1224.0,1050.0,,,unknown,
4.469,14:54:25.014,1240.0,1054.0,,,unknown,
4.490,14:54:25.035,1237.0,1055.0,,,unknown,
4.509,14:54:25.054,1238.0,1055.0,,,unknown,
4.529,14:54:25.074,1229.0,1067.0,,,unknown,
4.549,14:54:25.094,1229.0,1048.0,,,unknown,
4.569,14:54:25.114,1225.0,1050.0,,,unknown,
4.589,14:54:25.134,1235.0,1050.0,,,unknown,
4.609,14:54:25.154,1212.0,1054.0,,,unknown,
4.629,14:54:25.174,1235.0,1054.0,,,unknown,
4.649,14:54:25.194,1236.0,1046.0,,,unknown,
4.669,14:54:25.214,1235.0,1053.0,,,unknown,
4.689,14:54:25.234,1221.0,1056.0,,,unknown,
4.709,14:54:25.254,1244.0,1055.0,,,unknown,
4.729,14:54:25.274,1228.0,1055.0,,,unknown,
4.749,14:54:25.294,1236.0,1054.0,,,unknown,
4.769,14:54:25.314,1227.0,1054.0,,,unknown,
4.789,14:54:25.334,1245.0,1062.0,,,unknown,
4.809,14:54:25.354,1237.0,1060.0,,,unknown,
4.829,14:54:25.374,1235.0,1044.0,,,unknown,
4.849,14:54:25.394,1228.0,1060.0,,,unknown,
4.869,14:54:25.414,1239.0,1062.0,,,unknown,
4.889,14:54:25.434,1246.0,1068.0,,,unknown,
4.909,14:54:25.454,1242.0,1058.0,,,unknown,
4.929,14:54:25.474,1231.0,1056.0,,,unknown,
4.949,14:54:25.494,1247.0,1066.0,,,unknown,
4.969,14:54:25.514,1247.0,1080.0,,,unknown,
4.989,14:54:25.534,1247.0,1061.0,,,unknown,
5.009,14:54:25.554,1237.0,1058.0,,,unknown,
5.029,14:54:25.574,1223.0,1049.0,,,unknown,
5.049,14:54:25.594,1235.0,1059.0,,,unknown,
5.069,14:54:25.614,1235.0,1064.0,,,unknown,
5.089,14:54:25.634,1239.0,1060.0,,,unknown,
5.109,14:54:25.654,1240.0,1036.0,,,unknown,
5.129,14:54:25.674,1240.0,1058.0,,,unknown,
5.149,14:54:25.694,1239.0,1062.0,,,unknown,
5.169,14:54:25.714,1234.0,1064.0,,,unknown,
5.189,14:54:25.734,1251.0,1069.0,,,unknown,
5.209,14:54:25.754,1226.0,1054.0,,,unknown,
5.229,14:54:25.774,1237.0,1056.0,,,unknown,
5.253,14:54:25.798,1255.0,1071.0,,,unknown,
5.269,14:54:25.814,1235.0,1067.0,,,unknown,
5.289,14:54:25.835,1245.0,1072.0,,,unknown,
5.309,14:54:25.854,1258.0,1080.0,,,unknown,
5.329,14:54:25.874,1255.0,1058.0,,,unknown,
5.349,14:54:25.894,1259.0,1080.0,,,unknown,
5.369,14:54:25.914,1253.0,1078.0,,,unknown,
5.389,14:54:25.934,1267.0,1074.0,,,unknown,
5.409,14:54:25.954,1257.0,1061.0,,,unknown,
5.429,14:54:25.974,1231.0,1057.0,,,unknown,
5.449,14:54:25.994,1228.0,1069.0,,,unknown,
5.469,14:54:26.014,1259.0,1069.0,,,unknown,
5.489,14:54:26.035,1245.0,1069.0,,,unknown,
5.509,14:54:26.054,1241.0,1064.0,,,unknown,
5.529,14:54:26.074,1241.0,1078.0,,,unknown,
5.549,14:54:26.094,1229.0,1074.0,,,unknown,
5.569,14:54:26.114,1234.0,1054.0,,,unknown,
5.589,14:54:26.134,1209.0,1058.0,,,unknown,
5.609,14:54:26.154,1207.0,1050.0,,,unknown,
5.629,14:54:26.174,1208.0,1039.0,,,unknown,
5.649,14:54:26.194,1243.0,1052.0,,,unknown,
5.669,14:54:26.214,1235.0,1064.0,,,unknown,
5.689,14:54:26.234,1253.0,1067.0,,,unknown,
5.709,14:54:26.254,1238.0,1060.0,,,unknown,
5.729,14:54:26.274,1247.0,1054.0,,,unknown,
5.749,14:54:26.294,1239.0,1059.0,,,unknown,
5.769,14:54:26.314,907.0,1055.0,,,unknown,
5.790,14:54:26.335,1238.0,1055.0,,,unknown,
5.809,14:54:26.354,1190.0,1055.0,,,unknown,
5.829,14:54:26.374,1244.0,1067.0,,,unknown,
5.849,14:54:26.394,1215.0,1060.0,,,unknown,
5.869,14:54:26.414,1113.0,1047.0,,,unknown,
5.889,14:54:26.434,1225.0,1050.0,,,unknown,
5.909,14:54:26.454,1230.0,1044.0,,,unknown,
5.929,14:54:26.474,1141.0,1036.0,,,unknown,
5.949,14:54:26.494,1210.0,1053.0,,,unknown,
5.969,14:54:26.514,1239.0,1061.0,,,unknown,
5.989,14:54:26.534,1381.0,1169.0,,,unknown,
6.009,14:54:26.554,1461.0,1226.0,,,unknown,
6.029,14:54:26.574,1372.0,1175.0,,,unknown,
6.049,14:54:26.594,1461.0,1223.0,,,unknown,
6.069,14:54:26.614,1246.0,1073.0,,,unknown,
6.090,14:54:26.635,1289.0,1092.0,,,unknown,
6.109,14:54:26.654,1243.0,1075.0,,,unknown,
6.129,14:54:26.674,1240.0,1060.0,,,unknown,
6.149,14:54:26.694,1310.0,1095.0,,,unknown,
6.169,14:54:26.714,1227.0,1059.0,,,unknown,
6.189,14:54:26.735,1237.0,1057.0,,,unknown,
6.209,14:54:26.754,1291.0,1068.0,,,unknown,
6.229,14:54:26.774,1255.0,1068.0,,,unknown,
6.253,14:54:26.798,1268.0,1081.0,,,unknown,
6.269,14:54:26.814,1245.0,1077.0,,,unknown,
6.289,14:54:26.834,1318.0,1083.0,,,unknown,
6.309,14:54:26.854,1269.0,1081.0,,,unknown,
6.329,14:54:26.874,1240.0,1043.0,,,unknown,
6.349,14:54:26.894,1224.0,1041.0,,,unknown,
6.369,14:54:26.914,1200.0,1046.0,,,unknown,
6.389,14:54:26.934,681.0,469.0,,,unknown,
6.409,14:54:26.954,1279.0,1049.0,,,unknown,
6.429,14:54:26.974,1201.0,1022.0,,,unknown,
6.449,14:54:26.994,1223.0,1045.0,,,unknown,
6.469,14:54:27.014,1285.0,1046.0,,,unknown,
6.489,14:54:27.034,1261.0,1068.0,,,unknown,
6.509,14:54:27.054,1211.0,1025.0,,,unknown,
6.529,14:54:27.074,1199.0,1009.0,,,unknown,
6.549,14:54:27.094,1198.0,1028.0,,,unknown,
6.569,14:54:27.114,1195.0,1039.0,,,unknown,
6.589,14:54:27.134,1203.0,1029.0,,,unknown,
6.609,14:54:27.154,1197.0,1027.0,,,unknown,
6.629,14:54:27.174,1197.0,1026.0,,,unknown,
6.649,14:54:27.194,1197.0,1026.0,,,unknown,
6.669,14:54:27.214,1215.0,1025.0,,,unknown,
6.689,14:54:27.234,1205.0,1047.0,,,unknown,
6.709,14:54:27.254,1197.0,1029.0,,,unknown,
6.729,14:54:27.274,1208.0,1026.0,,,unknown,
6.749,14:54:27.294,1207.0,1026.0,,,unknown,
6.769,14:54:27.314,1203.0,1040.0,,,unknown,
6.789,14:54:27.334,1209.0,1038.0,,,unknown,
6.809,14:54:27.354,1215.0,1030.0,,,unknown,
6.829,14:54:27.374,1204.0,1030.0,,,unknown,
6.849,14:54:27.394,1208.0,1041.0,,,unknown,
6.869,14:54:27.414,1211.0,1034.0,,,unknown,
6.889,14:54:27.434,1206.0,1040.0,,,unknown,
6.909,14:54:27.454,1233.0,1040.0,,,unknown,
6.929,14:54:27.474,1215.0,1044.0,,,unknown,
6.949,14:54:27.494,1215.0,1051.0,,,unknown,
6.969,14:54:27.514,1231.0,1052.0,,,unknown,
6.989,14:54:27.534,1231.0,1059.0,,,unknown,
7.009,14:54:27.554,1241.0,1057.0,,,unknown,
7.029,14:54:27.574,1237.0,1057.0,,,unknown,
7.049,14:54:27.594,1259.0,1061.0,,,unknown,
7.069,14:54:27.614,1238.0,1063.0,,,unknown,
7.089,14:54:27.634,1243.0,1066.0,,,unknown,
7.109,14:54:27.654,1255.0,1057.0,,,unknown,
7.129,14:54:27.674,1239.0,1059.0,,,unknown,
7.149,14:54:27.694,1183.0,1062.0,,,unknown,
7.169,14:54:27.714,1246.0,1055.0,,,unknown,
7.189,14:54:27.734,1235.0,1056.0,,,unknown,
7.209,14:54:27.754,1247.0,1055.0,,,unknown,
7.229,14:54:27.774,1235.0,1067.0,,,unknown,
7.253,14:54:27.798,1229.0,1053.0,,,unknown,
7.269,14:54:27.814,1227.0,1057.0,,,unknown,
7.290,14:54:27.835,1245.0,1057.0,,,unknown,
7.309,14:54:27.854,1227.0,1052.0,,,unknown,
7.329,14:54:27.874,1227.0,1050.0,,,unknown,
7.349,14:54:27.894,1229.0,1053.0,,,unknown,
7.369,14:54:27.914,1227.0,1044.0,,,unknown,
7.391,14:54:27.936,1238.0,1051.0,,,unknown,
7.409,14:54:27.954,1228.0,1049.0,,,unknown,
7.429,14:54:27.974,1225.0,1045.0,,,unknown,
7.449,14:54:27.994,1225.0,1043.0,,,unknown,
7.469,14:54:28.014,1226.0,1043.0,,,unknown,
7.489,14:54:28.034,1235.0,1047.0,,,unknown,
7.509,14:54:28.054,1225.0,1058.0,,,unknown,
7.529,14:54:28.074,1209.0,1040.0,,,unknown,
7.549,14:54:28.094,1224.0,1044.0,,,unknown,
7.569,14:54:28.114,1225.0,1044.0,,,unknown,
7.590,14:54:28.136,1230.0,1041.0,,,unknown,
7.609,14:54:28.154,1215.0,1039.0,,,unknown,
7.629,14:54:28.174,1226.0,1040.0,,,unknown,
7.649,14:54:28.194,1222.0,1045.0,,,unknown,
7.669,14:54:28.214,1235.0,1043.0,,,unknown,
7.689,14:54:28.234,1210.0,1044.0,,,unknown,
7.709,14:54:28.254,1209.0,1045.0,,,unknown,
7.729,14:54:28.274,1209.0,1041.0,,,unknown,
7.749,14:54:28.294,1213.0,1039.0,,,unknown,
7.769,14:54:28.314,1209.0,1050.0,,,unknown,
7.789,14:54:28.334,1209.0,1046.0,,,unknown,
7.809,14:54:28.354,1212.0,1044.0,,,unknown,
7.829,14:54:28.374,1211.0,1038.0,,,unknown,
7.849,14:54:28.394,1209.0,1036.0,,,unknown,
7.869,14:54:28.414,1211.0,1036.0,,,unknown,
7.889,14:54:28.434,1227.0,1037.0,,,unknown,
7.909,14:54:28.454,1213.0,1042.0,,,unknown,
7.929,14:54:28.474,1264.0,1039.0,,,unknown,
7.949,14:54:28.494,1212.0,1039.0,,,unknown,
7.969,14:54:28.514,1216.0,1041.0,,,unknown,
7.989,14:54:28.534,1213.0,1045.0,,,unknown,
8.009,14:54:28.554,1222.0,1037.0,,,unknown,
8.029,14:54:28.574,1229.0,1039.0,,,unknown,
8.049,14:54:28.594,1213.0,1040.0,,,unknown,
8.069,14:54:28.614,1227.0,1037.0,,,unknown,
8.089,14:54:28.634,1208.0,1040.0,,,unknown,
8.109,14:54:28.654,1223.0,1047.0,,,unknown,
8.129,14:54:28.674,1215.0,1038.0,,,unknown,
8.149,14:54:28.694,1223.0,1037.0,,,unknown,
8.169,14:54:28.714,1221.0,1030.0,,,unknown,
8.189,14:54:28.734,1209.0,1035.0,,,unknown,
8.209,14:54:28.754,1205.0,1034.0,,,unknown,
8.229,14:54:28.774,1207.0,1036.0,,,unknown,
8.253,14:54:28.798,1202.0,1037.0,,,unknown,
8.269,14:54:28.814,1205.0,1042.0,,,unknown,
8.289,14:54:28.834,1214.0,1033.0,,,unknown,
8.309,14:54:28.854,1227.0,1035.0,,,unknown,
8.329,14:54:28.874,1243.0,1032.0,,,unknown,
8.349,14:54:28.894,1203.0,1037.0,,,unknown,
8.369,14:54:28.914,1173.0,1035.0,,,unknown,
8.389,14:54:28.934,1206.0,1033.0,,,unknown,
8.409,14:54:28.954,1209.0,1036.0,,,unknown,
8.429,14:54:28.974,1207.0,1034.0,,,unknown,
8.449,14:54:28.994,1196.0,1033.0,,,unknown,
8.469,14:54:29.014,1222.0,1035.0,,,unknown,
8.489,14:54:29.034,1207.0,1031.0,,,unknown,
8.509,14:54:29.054,1208.0,1034.0,,,unknown,
8.529,14:54:29.074,1215.0,1025.0,,,unknown,
8.549,14:54:29.094,1203.0,1033.0,,,unknown,
8.569,14:54:29.114,1207.0,1031.0,,,unknown,
8.589,14:54:29.134,1203.0,1018.0,,,unknown,
8.609,14:54:29.154,1205.0,1027.0,,,unknown,
8.629,14:54:29.174,1198.0,1024.0,,,unknown,
8.649,14:54:29.194,1199.0,1028.0,,,unknown,
8.669,14:54:29.214,1199.0,1028.0,,,unknown,
8.689,14:54:29.234,1203.0,1025.0,,,unknown,
8.709,14:54:29.254,1193.0,1024.0,,,unknown,
8.729,14:54:29.274,1194.0,1025.0,,,unknown,
8.749,14:54:29.294,1207.0,1024.0,,,unknown,
8.769,14:54:29.314,1197.0,1025.0,,,unknown,
8.789,14:54:29.334,1195.0,1023.0,,,unknown,
8.809,14:54:29.354,1203.0,1028.0,,,unknown,
8.829,14:54:29.374,1203.0,1025.0,,,unknown,
8.849,14:54:29.394,1199.0,1027.0,,,unknown,
8.869,14:54:29.414,1199.0,1029.0,,,unknown,
8.889,14:54:29.434,1204.0,1032.0,,,unknown,
8.909,14:54:29.454,1205.0,1031.0,,,unknown,
8.929,14:54:29.474,1205.0,1021.0,,,unknown,
8.949,14:54:29.494,1210.0,1033.0,,,unknown,
8.969,14:54:29.514,1207.0,1033.0,,,unknown,
8.990,14:54:29.535,1213.0,1035.0,,,unknown,
9.009,14:54:29.554,1284.0,1034.0,,,unknown,
9.029,14:54:29.574,1211.0,1034.0,,,unknown,
9.049,14:54:29.594,1215.0,1036.0,,,unknown,
9.069,14:54:29.614,1221.0,1038.0,,,unknown,
9.090,14:54:29.635,1215.0,1035.0,,,unknown,
9.109,14:54:29.654,1213.0,1037.0,,,unknown,
9.129,14:54:29.674,1215.0,1037.0,,,unknown,
9.149,14:54:29.694,1213.0,1037.0,,,unknown,
9.169,14:54:29.714,1213.0,1039.0,,,unknown,
9.190,14:54:29.735,1221.0,1039.0,,,unknown,
9.209,14:54:29.754,1215.0,1041.0,,,unknown,
9.229,14:54:29.774,1215.0,1040.0,,,unknown,
9.253,14:54:29.798,1215.0,1044.0,,,unknown,
9.269,14:54:29.814,1215.0,1052.0,,,unknown,
9.290,14:54:29.835,1223.0,1043.0,,,unknown,
9.309,14:54:29.854,1223.0,1045.0,,,unknown,
9.329,14:54:29.874,1215.0,1048.0,,,unknown,
9.349,14:54:29.894,1223.0,1047.0,,,unknown,
9.369,14:54:29.914,1215.0,1052.0,,,unknown,
9.389,14:54:29.934,1225.0,1047.0,,,unknown,
9.409,14:54:29.954,1224.0,1044.0,,,unknown,
9.429,14:54:29.974,1223.0,1042.0,,,unknown,
9.449,14:54:29.994,1227.0,1046.0,,,unknown,
9.469,14:54:30.014,1223.0,1045.0,,,unknown,
