elapsed_s,timestamp,raw,mv,phase,cycle_index,det_phase,event
0.798,20:55:24.870,957.0,821.0,,,unknown,
0.818,20:55:24.890,953.0,820.0,,,unknown,
0.838,20:55:24.911,1125.0,823.0,,,unknown,
0.858,20:55:24.930,954.0,821.0,,,unknown,
0.878,20:55:24.950,953.0,815.0,,,unknown,
0.898,20:55:24.970,956.0,825.0,,,unknown,
0.918,20:55:24.990,955.0,824.0,,,unknown,
0.938,20:55:25.010,948.0,824.0,,,unknown,
0.961,20:55:25.034,989.0,824.0,,,unknown,
0.978,20:55:25.050,955.0,823.0,,,unknown,
0.998,20:55:25.070,955.0,828.0,,,unknown,
1.018,20:55:25.090,957.0,826.0,,,unknown,
1.038,20:55:25.110,959.0,825.0,,,unknown,
1.062,20:55:25.134,957.0,822.0,,,unknown,
1.079,20:55:25.151,957.0,828.0,,,unknown,
1.098,20:55:25.170,955.0,823.0,,,unknown,
1.118,20:55:25.190,957.0,822.0,,,unknown,
1.138,20:55:25.210,955.0,824.0,,,unknown,
1.158,20:55:25.230,957.0,823.0,,,unknown,
1.178,20:55:25.250,1019.0,819.0,,,unknown,
1.198,20:55:25.270,959.0,823.0,,,unknown,
1.218,20:55:25.290,957.0,823.0,,,unknown,
1.238,20:55:25.310,956.0,823.0,,,unknown,
1.258,20:55:25.330,956.0,822.0,,,unknown,
1.278,20:55:25.350,955.0,824.0,,,unknown,
1.298,20:55:25.370,955.0,822.0,,,unknown,
1.318,20:55:25.390,954.0,813.0,,,unknown,
1.338,20:55:25.410,953.0,822.0,,,unknown,
1.358,20:55:25.430,957.0,821.0,,,unknown,
1.378,20:55:25.450,951.0,820.0,,,unknown,
1.398,20:55:25.470,957.0,820.0,,,unknown,
1.418,20:55:25.490,951.0,811.0,,,unknown,
1.438,20:55:25.510,951.0,819.0,,,unknown,
1.458,20:55:25.530,950.0,815.0,,,unknown,
1.478,20:55:25.550,964.0,817.0,,,unknown,
1.498,20:55:25.570,949.0,815.0,,,unknown,
1.518,20:55:25.590,949.0,816.0,,,unknown,
1.538,20:55:25.610,950.0,815.0,,,unknown,
1.558,20:55:25.630,943.0,815.0,,,unknown,
1.578,20:55:25.650,948.0,814.0,,,unknown,
1.598,20:55:25.670,949.0,813.0,,,unknown,
1.618,20:55:25.690,947.0,812.0,,,unknown,
1.638,20:55:25.710,939.0,814.0,,,unknown,
1.658,20:55:25.730,949.0,815.0,,,unknown,
1.678,20:55:25.750,947.0,815.0,,,unknown,
1.698,20:55:25.770,951.0,815.0,,,unknown,
1.718,20:55:25.790,949.0,814.0,,,unknown,
1.738,20:55:25.810,949.0,813.0,,,unknown,
1.758,20:55:25.830,944.0,813.0,,,unknown,
1.778,20:55:25.850,949.0,819.0,,,unknown,
1.798,20:55:25.870,949.0,808.0,,,unknown,
1.818,20:55:25.890,949.0,818.0,,,unknown,
1.838,20:55:25.910,944.0,814.0,,,unknown,
1.858,20:55:25.930,944.0,824.0,,,unknown,
1.878,20:55:25.950,947.0,815.0,,,unknown,
1.898,20:55:25.970,947.0,818.0,,,unknown,
1.918,20:55:25.990,947.0,817.0,,,unknown,
1.938,20:55:26.010,945.0,818.0,,,unknown,
1.961,20:55:26.034,948.0,814.0,,,unknown,
1.978,20:55:26.050,949.0,814.0,,,unknown,
1.998,20:55:26.070,947.0,815.0,,,unknown,
2.018,20:55:26.090,941.0,817.0,,,unknown,
2.038,20:55:26.110,949.0,814.0,,,unknown,
2.058,20:55:26.130,949.0,810.0,,,unknown,
2.078,20:55:26.150,943.0,816.0,,,unknown,
2.098,20:55:26.170,947.0,815.0,,,unknown,
2.118,20:55:26.190,951.0,815.0,,,unknown,
2.138,20:55:26.210,955.0,817.0,,,unknown,
2.158,20:55:26.230,939.0,825.0,,,unknown,
2.178,20:55:26.250,953.0,815.0,,,unknown,
2.198,20:55:26.270,943.0,806.0,,,unknown,
2.218,20:55:26.290,947.0,813.0,,,unknown,
2.238,20:55:26.310,940.0,815.0,,,unknown,
2.258,20:55:26.330,952.0,827.0,,,unknown,
2.278,20:55:26.350,947.0,814.0,,,unknown,
2.298,20:55:26.370,939.0,813.0,,,unknown,
2.318,20:55:26.390,947.0,815.0,,,unknown,
2.338,20:55:26.410,937.0,815.0,,,unknown,
2.358,20:55:26.430,950.0,815.0,,,unknown,
2.378,20:55:26.450,947.0,814.0,,,unknown,
2.398,20:55:26.470,903.0,813.0,,,unknown,
2.418,20:55:26.490,941.0,813.0,,,unknown,
2.438,20:55:26.510,943.0,813.0,,,unknown,
2.458,20:55:26.530,944.0,812.0,,,unknown,
2.478,20:55:26.550,942.0,811.0,,,unknown,
2.498,20:55:26.570,941.0,812.0,,,unknown,
2.518,20:55:26.590,939.0,811.0,,,unknown,
2.538,20:55:26.610,940.0,809.0,,,unknown,
2.558,20:55:26.630,939.0,810.0,,,unknown,
2.578,20:55:26.650,939.0,807.0,,,unknown,
2.598,20:55:26.670,937.0,824.0,,,unknown,
2.618,20:55:26.690,933.0,810.0,,,unknown,
2.638,20:55:26.710,937.0,808.0,,,unknown,
2.658,20:55:26.730,937.0,810.0,,,unknown,
2.678,20:55:26.750,937.0,810.0,,,unknown,
2.698,20:55:26.770,933.0,809.0,,,unknown,
2.718,20:55:26.790,937.0,809.0,,,unknown,
2.738,20:55:26.810,937.0,817.0,,,unknown,
2.758,20:55:26.830,935.0,807.0,,,unknown,
2.778,20:55:26.850,937.0,807.0,,,unknown,
2.798,20:55:26.870,932.0,803.0,,,unknown,
2.818,20:55:26.890,932.0,803.0,,,unknown,
2.838,20:55:26.910,931.0,800.0,,,unknown,
2.858,20:55:26.930,923.0,798.0,,,unknown,
2.878,20:55:26.950,941.0,800.0,,,unknown,
2.898,20:55:26.970,925.0,798.0,,,unknown,
2.918,20:55:26.990,919.0,799.0,,,unknown,
2.938,20:55:27.010,933.0,801.0,,,unknown,
2.964,20:55:27.036,909.0,800.0,,,unknown,
2.978,20:55:27.050,933.0,803.0,,,unknown,
2.998,20:55:27.070,935.0,805.0,,,unknown,
3.018,20:55:27.090,935.0,807.0,,,unknown,
3.038,20:55:27.110,932.0,808.0,,,unknown,
3.058,20:55:27.130,937.0,808.0,,,unknown,
3.078,20:55:27.150,941.0,810.0,,,unknown,
3.098,20:55:27.170,956.0,821.0,,,unknown,
3.118,20:55:27.190,941.0,805.0,,,unknown,
3.138,20:55:27.210,943.0,814.0,,,unknown,
3.158,20:55:27.230,943.0,810.0,,,unknown,
3.178,20:55:27.250,935.0,808.0,,,unknown,
3.198,20:55:27.270,942.0,813.0,,,unknown,
3.218,20:55:27.290,947.0,820.0,,,unknown,
3.238,20:55:27.310,947.0,814.0,,,unknown,
3.258,20:55:27.330,947.0,814.0,,,unknown,
3.278,20:55:27.350,949.0,808.0,,,unknown,
3.298,20:55:27.370,947.0,809.0,,,unknown,
3.318,20:55:27.390,950.0,819.0,,,unknown,
3.338,20:55:27.410,947.0,815.0,,,unknown,
3.358,20:55:27.430,947.0,816.0,,,unknown,
3.378,20:55:27.450,949.0,816.0,,,unknown,
3.398,20:55:27.470,945.0,815.0,,,unknown,
3.418,20:55:27.490,949.0,807.0,,,unknown,
3.438,20:55:27.510,949.0,824.0,,,unknown,
3.458,20:55:27.530,943.0,818.0,,,unknown,
3.478,20:55:27.550,951.0,816.0,,,unknown,
3.498,20:55:27.570,949.0,814.0,,,unknown,
3.518,20:55:27.590,951.0,820.0,,,unknown,
3.538,20:55:27.610,952.0,816.0,,,unknown,
3.558,20:55:27.630,951.0,825.0,,,unknown,
3.578,20:55:27.650,951.0,818.0,,,unknown,
3.598,20:55:27.670,941.0,822.0,,,unknown,
3.618,20:55:27.690,949.0,819.0,,,unknown,
3.638,20:55:27.710,951.0,819.0,,,unknown,
3.658,20:55:27.730,940.0,819.0,,,unknown,
3.678,20:55:27.751,953.0,824.0,,,unknown,
3.698,20:55:27.770,950.0,819.0,,,unknown,
3.718,20:55:27.790,938.0,819.0,,,unknown,
3.738,20:55:27.810,953.0,820.0,,,unknown,
3.758,20:55:27.830,951.0,820.0,,,unknown,
3.778,20:55:27.850,951.0,820.0,,,unknown,
3.798,20:55:27.870,951.0,819.0,,,unknown,
3.818,20:55:27.890,952.0,817.0,,,unknown,
3.838,20:55:27.910,948.0,816.0,,,unknown,
3.858,20:55:27.930,950.0,816.0,,,unknown,
3.878,20:55:27.950,949.0,816.0,,,unknown,
3.898,20:55:27.970,950.0,809.0,,,unknown,
3.918,20:55:27.990,947.0,816.0,,,unknown,
3.938,20:55:28.010,947.0,815.0,,,unknown,
3.963,20:55:28.035,940.0,814.0,,,unknown,
3.978,20:55:28.050,948.0,813.0,,,unknown,
3.998,20:55:28.070,937.0,814.0,,,unknown,
4.018,20:55:28.090,947.0,814.0,,,unknown,
4.038,20:55:28.110,943.0,818.0,,,unknown,
4.058,20:55:28.130,937.0,811.0,,,unknown,
4.078,20:55:28.150,943.0,811.0,,,unknown,
4.098,20:55:28.170,941.0,815.0,,,unknown,
4.118,20:55:28.190,939.0,808.0,,,unknown,
4.138,20:55:28.210,939.0,806.0,,,unknown,
4.158,20:55:28.230,937.0,811.0,,,unknown,
4.178,20:55:28.250,1158.0,810.0,,,unknown,
4.198,20:55:28.270,940.0,810.0,,,unknown,
4.218,20:55:28.290,937.0,814.0,,,unknown,
4.238,20:55:28.310,942.0,810.0,,,unknown,
4.258,20:55:28.330,941.0,816.0,,,unknown,
4.278,20:55:28.350,935.0,811.0,,,unknown,
4.298,20:55:28.370,941.0,810.0,,,unknown,
4.318,20:55:28.390,941.0,825.0,,,unknown,
4.338,20:55:28.410,941.0,809.0,,,unknown,
4.358,20:55:28.430,939.0,813.0,,,unknown,
4.378,20:55:28.450,939.0,812.0,,,unknown,
4.398,20:55:28.470,941.0,813.0,,,unknown,
4.418,20:55:28.490,943.0,810.0,,,unknown,
4.438,20:55:28.510,941.0,808.0,,,unknown,
4.458,20:55:28.530,939.0,810.0,,,unknown,
4.478,20:55:28.550,943.0,812.0,,,unknown,
4.498,20:55:28.570,943.0,811.0,,,unknown,
4.518,20:55:28.590,939.0,813.0,,,unknown,
4.538,20:55:28.610,943.0,810.0,,,unknown,
4.558,20:55:28.630,941.0,811.0,,,unknown,
4.578,20:55:28.650,943.0,810.0,,,unknown,
4.598,20:55:28.670,977.0,811.0,,,unknown,
4.618,20:55:28.690,939.0,808.0,,,unknown,
4.638,20:55:28.710,943.0,811.0,,,unknown,
4.658,20:55:28.730,942.0,811.0,,,unknown,
4.678,20:55:28.750,925.0,819.0,,,unknown,
4.698,20:55:28.770,951.0,811.0,,,unknown,
4.718,20:55:28.790,939.0,811.0,,,unknown,
4.738,20:55:28.810,943.0,816.0,,,unknown,
4.758,20:55:28.830,942.0,814.0,,,unknown,
4.778,20:55:28.850,943.0,811.0,,,unknown,
4.798,20:55:28.870,942.0,812.0,,,unknown,
4.818,20:55:28.890,941.0,813.0,,,unknown,
4.838,20:55:28.910,941.0,810.0,,,unknown,
4.858,20:55:28.930,939.0,810.0,,,unknown,
4.878,20:55:28.950,938.0,811.0,,,unknown,
4.898,20:55:28.970,926.0,815.0,,,unknown,
4.918,20:55:28.990,946.0,806.0,,,unknown,
4.938,20:55:29.010,799.0,813.0,,,unknown,
4.962,20:55:29.035,940.0,810.0,,,unknown,
4.978,20:55:29.050,939.0,809.0,,,unknown,
4.998,20:55:29.070,939.0,798.0,,,unknown,
5.018,20:55:29.090,935.0,813.0,,,unknown,
5.038,20:55:29.110,927.0,807.0,,,unknown,
5.058,20:55:29.130,935.0,807.0,,,unknown,
5.078,20:55:29.150,937.0,809.0,,,unknown,
5.098,20:55:29.170,936.0,805.0,,,unknown,
5.118,20:55:29.190,936.0,806.0,,,unknown,
5.138,20:55:29.210,915.0,803.0,,,unknown,
5.158,20:55:29.230,933.0,800.0,,,unknown,
5.178,20:55:29.250,927.0,800.0,,,unknown,
5.198,20:55:29.270,931.0,800.0,,,unknown,
5.218,20:55:29.290,921.0,800.0,,,unknown,
5.238,20:55:29.310,927.0,800.0,,,unknown,
5.258,20:55:29.330,927.0,810.0,,,unknown,
5.278,20:55:29.350,928.0,800.0,,,unknown,
5.298,20:55:29.370,927.0,800.0,,,unknown,
5.318,20:55:29.390,927.0,802.0,,,unknown,
5.338,20:55:29.410,931.0,799.0,,,unknown,
5.358,20:55:29.430,923.0,798.0,,,unknown,
5.378,20:55:29.450,924.0,797.0,,,unknown,
5.398,20:55:29.470,923.0,799.0,,,unknown,
5.418,20:55:29.490,921.0,793.0,,,unknown,
5.438,20:55:29.510,919.0,796.0,,,unknown,
5.458,20:55:29.530,921.0,794.0,,,unknown,
5.478,20:55:29.550,923.0,788.0,,,unknown,
5.498,20:55:29.570,919.0,797.0,,,unknown,
5.518,20:55:29.590,925.0,800.0,,,unknown,
5.538,20:55:29.610,924.0,798.0,,,unknown,
5.558,20:55:29.630,925.0,797.0,,,unknown,
5.578,20:55:29.650,927.0,806.0,,,unknown,
5.598,20:55:29.670,935.0,801.0,,,unknown,
5.618,20:55:29.690,931.0,796.0,,,unknown,
5.638,20:55:29.710,931.0,802.0,,,unknown,
5.658,20:55:29.730,932.0,789.0,,,unknown,
5.678,20:55:29.750,934.0,804.0,,,unknown,
5.698,20:55:29.770,935.0,805.0,,,unknown,
5.718,20:55:29.790,933.0,806.0,,,unknown,
5.738,20:55:29.810,937.0,807.0,,,unknown,
5.758,20:55:29.830,937.0,829.0,,,unknown,
5.778,20:55:29.850,939.0,810.0,,,unknown,
5.798,20:55:29.870,935.0,813.0,,,unknown,
5.818,20:55:29.890,941.0,822.0,,,unknown,
5.838,20:55:29.910,939.0,814.0,,,unknown,
5.858,20:55:29.930,943.0,809.0,,,unknown,
5.878,20:55:29.950,940.0,809.0,,,unknown,
5.897,20:55:29.970,947.0,811.0,,,unknown,
5.918,20:55:29.990,943.0,802.0,,,unknown,
5.937,20:55:30.010,946.0,813.0,,,unknown,
5.961,20:55:30.034,943.0,814.0,,,unknown,
5.977,20:55:30.050,946.0,812.0,,,unknown,
5.997,20:55:30.070,947.0,818.0,,,unknown,
6.017,20:55:30.090,943.0,815.0,,,unknown,
6.037,20:55:30.110,971.0,815.0,,,unknown,
6.057,20:55:30.130,955.0,815.0,,,unknown,
6.077,20:55:30.150,947.0,816.0,,,unknown,
6.098,20:55:30.170,951.0,827.0,,,unknown,
6.118,20:55:30.190,949.0,815.0,,,unknown,
6.138,20:55:30.210,947.0,817.0,,,unknown,
6.158,20:55:30.230,949.0,809.0,,,unknown,
6.178,20:55:30.250,949.0,817.0,,,unknown,
6.197,20:55:30.270,941.0,818.0,,,unknown,
6.218,20:55:30.290,950.0,815.0,,,unknown,
6.238,20:55:30.310,949.0,818.0,,,unknown,
6.258,20:55:30.330,871.0,814.0,,,unknown,
6.278,20:55:30.350,948.0,819.0,,,unknown,
6.298,20:55:30.370,953.0,832.0,,,unknown,
6.318,20:55:30.390,949.0,811.0,,,unknown,
6.338,20:55:30.410,959.0,817.0,,,unknown,
6.358,20:55:30.430,947.0,816.0,,,unknown,
6.378,20:55:30.450,948.0,816.0,,,unknown,
6.397,20:55:30.470,947.0,815.0,,,unknown,
6.418,20:55:30.490,948.0,811.0,,,unknown,
6.438,20:55:30.510,943.0,815.0,,,unknown,
6.458,20:55:30.530,947.0,813.0,,,unknown,
6.478,20:55:30.550,942.0,809.0,,,unknown,
6.497,20:55:30.570,941.0,813.0,,,unknown,
6.518,20:55:30.590,939.0,810.0,,,unknown,
6.538,20:55:30.610,939.0,809.0,,,unknown,
6.558,20:55:30.630,938.0,809.0,,,unknown,
6.578,20:55:30.650,939.0,810.0,,,unknown,
6.598,20:55:30.670,879.0,818.0,,,unknown,
6.618,20:55:30.690,937.0,809.0,,,unknown,
6.638,20:55:30.710,941.0,803.0,,,unknown,
6.658,20:55:30.730,937.0,806.0,,,unknown,
6.678,20:55:30.750,941.0,808.0,,,unknown,
6.698,20:55:30.770,939.0,811.0,,,unknown,
6.718,20:55:30.790,935.0,807.0,,,unknown,
6.738,20:55:30.810,940.0,818.0,,,unknown,
6.757,20:55:30.830,939.0,810.0,,,unknown,
6.778,20:55:30.850,935.0,810.0,,,unknown,
6.797,20:55:30.870,944.0,811.0,,,unknown,
6.818,20:55:30.890,951.0,809.0,,,unknown,
6.838,20:55:30.910,939.0,810.0,,,unknown,
6.858,20:55:30.930,933.0,820.0,,,unknown,
6.878,20:55:30.950,973.0,808.0,,,unknown,
6.898,20:55:30.970,941.0,810.0,,,unknown,
6.918,20:55:30.990,939.0,810.0,,,unknown,
6.937,20:55:31.010,940.0,810.0,,,unknown,
6.962,20:55:31.034,938.0,806.0,,,unknown,
6.977,20:55:31.050,939.0,808.0,,,unknown,
6.998,20:55:31.070,937.0,809.0,,,unknown,
7.018,20:55:31.090,939.0,809.0,,,unknown,
7.038,20:55:31.110,937.0,809.0,,,unknown,
7.058,20:55:31.130,941.0,808.0,,,unknown,
7.077,20:55:31.150,936.0,804.0,,,unknown,
7.098,20:55:31.170,949.0,803.0,,,unknown,
7.118,20:55:31.190,933.0,808.0,,,unknown,
7.138,20:55:31.210,935.0,807.0,,,unknown,
7.157,20:55:31.230,933.0,800.0,,,unknown,
7.177,20:55:31.250,932.0,806.0,,,unknown,
7.197,20:55:31.270,923.0,806.0,,,unknown,
7.217,20:55:31.290,935.0,801.0,,,unknown,
7.238,20:55:31.310,935.0,804.0,,,unknown,
7.258,20:55:31.330,952.0,799.0,,,unknown,
7.277,20:55:31.350,936.0,811.0,,,unknown,
7.298,20:55:31.370,931.0,803.0,,,unknown,
7.318,20:55:31.390,923.0,803.0,,,unknown,
7.338,20:55:31.410,933.0,804.0,,,unknown,
7.357,20:55:31.430,936.0,802.0,,,unknown,
7.377,20:55:31.450,931.0,804.0,,,unknown,
7.397,20:55:31.470,933.0,808.0,,,unknown,
7.418,20:55:31.490,987.0,804.0,,,unknown,
7.438,20:55:31.510,931.0,801.0,,,unknown,
7.458,20:55:31.530,925.0,813.0,,,unknown,
7.477,20:55:31.550,931.0,798.0,,,unknown,
7.498,20:55:31.570,928.0,803.0,,,unknown,
7.518,20:55:31.590,1079.0,799.0,,,unknown,
7.538,20:55:31.610,927.0,800.0,,,unknown,
7.558,20:55:31.630,928.0,799.0,,,unknown,
7.578,20:55:31.650,927.0,801.0,,,unknown,
7.597,20:55:31.670,927.0,803.0,,,unknown,
7.617,20:55:31.690,927.0,803.0,,,unknown,
7.638,20:55:31.710,1095.0,799.0,,,unknown,
7.658,20:55:31.730,921.0,788.0,,,unknown,
7.677,20:55:31.750,923.0,798.0,,,unknown,
7.698,20:55:31.770,925.0,799.0,,,unknown,
7.718,20:55:31.790,924.0,798.0,,,unknown,
7.738,20:55:31.810,925.0,797.0,,,unknown,
7.758,20:55:31.830,924.0,797.0,,,unknown,
7.778,20:55:31.850,922.0,795.0,,,unknown,
7.797,20:55:31.870,927.0,796.0,,,unknown,
7.817,20:55:31.890,919.0,797.0,,,unknown,
7.837,20:55:31.910,921.0,793.0,,,unknown,
7.858,20:55:31.930,915.0,792.0,,,unknown,
7.878,20:55:31.950,919.0,793.0,,,unknown,
7.898,20:55:31.970,919.0,791.0,,,unknown,
7.918,20:55:31.990,921.0,793.0,,,unknown,
7.937,20:55:32.010,923.0,795.0,,,unknown,
7.962,20:55:32.035,937.0,807.0,,,unknown,
7.978,20:55:32.050,924.0,796.0,,,unknown,
7.998,20:55:32.070,924.0,797.0,,,unknown,
8.017,20:55:32.090,919.0,806.0,,,unknown,
8.038,20:55:32.110,927.0,804.0,,,unknown,
8.057,20:55:32.130,928.0,804.0,,,unknown,
8.078,20:55:32.150,932.0,800.0,,,unknown,
8.098,20:55:32.170,927.0,804.0,,,unknown,
8.118,20:55:32.190,931.0,806.0,,,unknown,
8.138,20:55:32.210,941.0,804.0,,,unknown,
8.157,20:55:32.230,933.0,806.0,,,unknown,
8.177,20:55:32.250,937.0,808.0,,,unknown,
8.198,20:55:32.270,938.0,808.0,,,unknown,
8.218,20:55:32.290,937.0,809.0,,,unknown,
8.238,20:55:32.310,939.0,809.0,,,unknown,
8.257,20:55:32.330,933.0,810.0,,,unknown,
8.277,20:55:32.350,939.0,811.0,,,unknown,
8.297,20:55:32.370,947.0,812.0,,,unknown,
8.318,20:55:32.390,941.0,811.0,,,unknown,
8.338,20:55:32.410,943.0,813.0,,,unknown,
8.357,20:55:32.430,941.0,812.0,,,unknown,
8.377,20:55:32.450,942.0,811.0,,,unknown,
8.397,20:55:32.470,949.0,814.0,,,unknown,
8.417,20:55:32.490,939.0,814.0,,,unknown,
8.438,20:55:32.510,941.0,815.0,,,unknown,
8.457,20:55:32.530,944.0,813.0,,,unknown,
8.477,20:55:32.550,947.0,814.0,,,unknown,
8.497,20:55:32.570,947.0,815.0,,,unknown,
8.522,20:55:32.594,943.0,816.0,,,unknown,
8.540,20:55:32.612,939.0,814.0,,,unknown,
8.557,20:55:32.630,944.0,814.0,,,unknown,
8.577,20:55:32.650,943.0,813.0,,,unknown,
8.597,20:55:32.670,946.0,814.0,,,unknown,
8.617,20:55:32.690,943.0,813.0,,,unknown,
8.637,20:55:32.710,947.0,815.0,,,unknown,
8.657,20:55:32.730,943.0,815.0,,,unknown,
8.677,20:55:32.750,949.0,813.0,,,unknown,
8.698,20:55:32.770,941.0,813.0,,,unknown,
8.717,20:55:32.790,931.0,814.0,,,unknown,
8.737,20:55:32.810,949.0,817.0,,,unknown,
8.758,20:55:32.830,951.0,814.0,,,unknown,
8.777,20:55:32.850,951.0,814.0,,,unknown,
8.797,20:55:32.870,948.0,805.0,,,unknown,
8.817,20:55:32.890,947.0,813.0,,,unknown,
8.838,20:55:32.910,943.0,814.0,,,unknown,
8.857,20:55:32.930,947.0,804.0,,,unknown,
8.877,20:55:32.950,942.0,810.0,,,unknown,
8.897,20:55:32.970,941.0,811.0,,,unknown,
8.917,20:55:32.990,939.0,817.0,,,unknown,
8.937,20:55:33.010,941.0,809.0,,,unknown,
8.962,20:55:33.034,939.0,798.0,,,unknown,
8.977,20:55:33.050,937.0,808.0,,,unknown,
8.998,20:55:33.070,935.0,809.0,,,unknown,
9.017,20:55:33.090,937.0,809.0,,,unknown,
9.037,20:55:33.110,933.0,808.0,,,unknown,
9.057,20:55:33.130,933.0,806.0,,,unknown,
9.077,20:55:33.150,934.0,806.0,,,unknown,
9.097,20:55:33.170,935.0,807.0,,,unknown,
9.117,20:55:33.190,917.0,806.0,,,unknown,
9.138,20:55:33.210,937.0,807.0,,,unknown,
9.157,20:55:33.230,939.0,804.0,,,unknown,
9.177,20:55:33.250,935.0,808.0,,,unknown,
9.197,20:55:33.270,937.0,807.0,,,unknown,
9.217,20:55:33.290,934.0,808.0,,,unknown,
9.237,20:55:33.310,933.0,806.0,,,unknown,
9.257,20:55:33.330,939.0,806.0,,,unknown,
9.277,20:55:33.350,935.0,804.0,,,unknown,
9.298,20:55:33.370,919.0,807.0,,,unknown,
9.317,20:55:33.390,941.0,804.0,,,unknown,
9.337,20:55:33.410,936.0,807.0,,,unknown,
9.357,20:55:33.430,901.0,807.0,,,unknown,
9.377,20:55:33.450,936.0,806.0,,,unknown,
9.397,20:55:33.470,936.0,808.0,,,unknown,
9.417,20:55:33.490,915.0,807.0,,,unknown,
9.437,20:55:33.510,933.0,807.0,,,unknown,
9.457,20:55:33.530,939.0,805.0,,,unknown,
9.477,20:55:33.550,937.0,794.0,,,unknown,
9.497,20:55:33.570,937.0,798.0,,,unknown,
9.517,20:55:33.590,935.0,804.0,,,unknown,
9.537,20:55:33.610,935.0,805.0,,,unknown,
9.557,20:55:33.630,935.0,803.0,,,unknown,
9.577,20:55:33.650,931.0,800.0,,,unknown,
9.597,20:55:33.670,942.0,803.0,,,unknown,
9.617,20:55:33.690,925.0,804.0,,,unknown,
9.637,20:55:33.710,925.0,803.0,,,unknown,
9.657,20:55:33.730,931.0,804.0,,,unknown,
9.677,20:55:33.750,931.0,802.0,,,unknown,
9.697,20:55:33.770,909.0,815.0,,,unknown,
9.718,20:55:33.790,1083.0,797.0,,,unknown,
9.737,20:55:33.810,933.0,803.0,,,unknown,
9.757,20:55:33.830,927.0,788.0,,,unknown,
9.777,20:55:33.850,927.0,802.0,,,unknown,
9.797,20:55:33.870,927.0,780.0,,,unknown,
9.817,20:55:33.890,925.0,800.0,,,unknown,
9.838,20:55:33.910,1039.0,798.0,,,unknown,
9.857,20:55:33.930,923.0,797.0,,,unknown,
9.877,20:55:33.950,923.0,797.0,,,unknown,
9.897,20:55:33.970,923.0,788.0,,,unknown,
9.917,20:55:33.990,923.0,796.0,,,unknown,
9.937,20:55:34.010,921.0,796.0,,,unknown,
9.962,20:55:34.034,856.0,796.0,,,unknown,
9.977,20:55:34.050,923.0,795.0,,,unknown,
9.997,20:55:34.070,921.0,806.0,,,unknown,
10.017,20:55:34.090,920.0,794.0,,,unknown,
10.037,20:55:34.110,921.0,794.0,,,unknown,
10.057,20:55:34.130,923.0,793.0,,,unknown,
10.078,20:55:34.150,918.0,806.0,,,unknown,
10.097,20:55:34.170,918.0,791.0,,,unknown,
10.117,20:55:34.190,915.0,792.0,,,unknown,
10.137,20:55:34.210,915.0,791.0,,,unknown,
10.157,20:55:34.230,918.0,792.0,,,unknown,
10.177,20:55:34.250,917.0,798.0,,,unknown,
10.197,20:55:34.270,920.0,791.0,,,unknown,
10.217,20:55:34.290,919.0,793.0,,,unknown,
10.237,20:55:34.310,921.0,790.0,,,unknown,
10.257,20:55:34.330,923.0,792.0,,,unknown,
10.277,20:55:34.350,922.0,794.0,,,unknown,
10.297,20:55:34.370,924.0,802.0,,,unknown,
