elapsed_s,timestamp,raw,mv,phase,cycle_index,det_phase,event
2.048,14:59:53.636,1147.0,983.0,,,unknown,
2.067,14:59:53.654,1146.0,982.0,,,unknown,
2.087,14:59:53.674,1147.0,985.0,,,unknown,
2.107,14:59:53.695,1146.0,981.0,,,unknown,
2.127,14:59:53.715,1144.0,982.0,,,unknown,
2.147,14:59:53.735,1145.0,982.0,,,unknown,
2.167,14:59:53.754,1146.0,980.0,,,unknown,
2.187,14:59:53.775,1145.0,981.0,,,unknown,
2.211,14:59:53.798,1144.0,980.0,,,unknown,
2.227,14:59:53.814,1145.0,981.0,,,unknown,
2.256,14:59:53.844,1143.0,979.0,,,unknown,
2.269,14:59:53.857,1135.0,982.0,,,unknown,
2.287,14:59:53.874,1143.0,980.0,,,unknown,
2.307,14:59:53.894,1143.0,979.0,,,unknown,
2.327,14:59:53.914,1143.0,970.0,,,unknown,
2.347,14:59:53.934,1143.0,979.0,,,unknown,
2.367,14:59:53.954,1143.0,979.0,,,unknown,
2.387,14:59:53.974,1143.0,979.0,,,unknown,
2.407,14:59:53.994,1141.0,980.0,,,unknown,
2.427,14:59:54.014,1143.0,977.0,,,unknown,
2.447,14:59:54.034,1143.0,981.0,,,unknown,
2.467,14:59:54.054,1139.0,978.0,,,unknown,
2.487,14:59:54.075,1141.0,983.0,,,unknown,
2.507,14:59:54.095,1141.0,977.0,,,unknown,
2.527,14:59:54.115,1143.0,977.0,,,unknown,
2.547,14:59:54.135,1139.0,978.0,,,unknown,
2.567,14:59:54.154,1141.0,977.0,,,unknown,
2.587,14:59:54.175,1135.0,976.0,,,unknown,
2.607,14:59:54.195,1141.0,980.0,,,unknown,
2.627,14:59:54.215,1140.0,975.0,,,unknown,
2.647,14:59:54.235,1136.0,976.0,,,unknown,
2.667,14:59:54.254,1135.0,974.0,,,unknown,
2.687,14:59:54.274,1139.0,975.0,,,unknown,
2.707,14:59:54.295,1139.0,974.0,,,unknown,
2.727,14:59:54.315,1135.0,974.0,,,unknown,
2.747,14:59:54.335,1135.0,973.0,,,unknown,
2.767,14:59:54.354,1135.0,974.0,,,unknown,
2.787,14:59:54.374,1135.0,973.0,,,unknown,
2.807,14:59:54.395,1142.0,972.0,,,unknown,
2.827,14:59:54.415,1127.0,974.0,,,unknown,
2.847,14:59:54.435,1135.0,974.0,,,unknown,
2.867,14:59:54.455,1135.0,975.0,,,unknown,
2.887,14:59:54.474,1139.0,975.0,,,unknown,
2.907,14:59:54.495,1139.0,973.0,,,unknown,
2.927,14:59:54.515,1145.0,984.0,,,unknown,
2.947,14:59:54.535,1141.0,978.0,,,unknown,
2.967,14:59:54.554,1143.0,981.0,,,unknown,
2.987,14:59:54.575,1145.0,981.0,,,unknown,
3.007,14:59:54.595,1144.0,982.0,,,unknown,
3.027,14:59:54.615,1144.0,981.0,,,unknown,
3.047,14:59:54.634,1139.0,982.0,,,unknown,
3.067,14:59:54.655,1147.0,982.0,,,unknown,
3.087,14:59:54.675,1149.0,984.0,,,unknown,
3.107,14:59:54.695,1150.0,983.0,,,unknown,
3.127,14:59:54.714,1149.0,981.0,,,unknown,
3.147,14:59:54.735,1158.0,987.0,,,unknown,
3.167,14:59:54.754,1159.0,983.0,,,unknown,
3.187,14:59:54.775,1157.0,989.0,,,unknown,
3.211,14:59:54.799,1158.0,992.0,,,unknown,
3.227,14:59:54.814,1159.0,981.0,,,unknown,
3.247,14:59:54.835,1160.0,995.0,,,unknown,
3.267,14:59:54.855,1161.0,993.0,,,unknown,
3.287,14:59:54.875,1163.0,994.0,,,unknown,
3.307,14:59:54.895,1161.0,994.0,,,unknown,
3.327,14:59:54.915,1162.0,997.0,,,unknown,
3.347,14:59:54.935,1163.0,996.0,,,unknown,
3.367,14:59:54.955,1171.0,994.0,,,unknown,
3.387,14:59:54.975,1165.0,997.0,,,unknown,
3.407,14:59:54.995,1165.0,999.0,,,unknown,
3.427,14:59:55.015,1167.0,998.0,,,unknown,
3.447,14:59:55.035,1167.0,998.0,,,unknown,
3.467,14:59:55.054,1167.0,999.0,,,unknown,
3.487,14:59:55.075,1171.0,1002.0,,,unknown,
3.507,14:59:55.095,1170.0,1002.0,,,unknown,
3.527,14:59:55.115,1172.0,1002.0,,,unknown,
3.547,14:59:55.135,1171.0,1002.0,,,unknown,
3.567,14:59:55.155,1171.0,1001.0,,,unknown,
3.587,14:59:55.175,1171.0,1005.0,,,unknown,
3.607,14:59:55.195,1173.0,1006.0,,,unknown,
3.627,14:59:55.215,1174.0,1003.0,,,unknown,
3.647,14:59:55.235,1171.0,994.0,,,unknown,
3.667,14:59:55.255,1174.0,1004.0,,,unknown,
3.687,14:59:55.275,1175.0,1004.0,,,unknown,
3.707,14:59:55.295,1173.0,1004.0,,,unknown,
3.727,14:59:55.315,1172.0,999.0,,,unknown,
3.747,14:59:55.335,1175.0,1003.0,,,unknown,
3.767,14:59:55.355,1173.0,1002.0,,,unknown,
3.787,14:59:55.375,1169.0,1000.0,,,unknown,
3.807,14:59:55.395,1171.0,1001.0,,,unknown,
3.827,14:59:55.415,1171.0,997.0,,,unknown,
3.847,14:59:55.435,1169.0,1003.0,,,unknown,
3.867,14:59:55.454,1165.0,999.0,,,unknown,
3.887,14:59:55.475,1167.0,1000.0,,,unknown,
3.907,14:59:55.495,1167.0,1000.0,,,unknown,
3.927,14:59:55.515,1173.0,999.0,,,unknown,
3.947,14:59:55.535,1171.0,999.0,,,unknown,
3.967,14:59:55.554,1163.0,999.0,,,unknown,
3.987,14:59:55.574,1165.0,995.0,,,unknown,
4.007,14:59:55.594,1164.0,998.0,,,unknown,
4.027,14:59:55.614,1164.0,998.0,,,unknown,
4.047,14:59:55.634,1166.0,997.0,,,unknown,
4.067,14:59:55.654,1163.0,997.0,,,unknown,
4.087,14:59:55.674,1163.0,995.0,,,unknown,
4.107,14:59:55.694,1163.0,995.0,,,unknown,
4.127,14:59:55.714,1163.0,996.0,,,unknown,
4.147,14:59:55.734,1163.0,995.0,,,unknown,
4.167,14:59:55.754,1163.0,996.0,,,unknown,
4.187,14:59:55.774,1147.0,995.0,,,unknown,
4.211,14:59:55.799,1161.0,995.0,,,unknown,
4.227,14:59:55.815,1161.0,995.0,,,unknown,
4.247,14:59:55.834,1160.0,990.0,,,unknown,
4.267,14:59:55.854,1158.0,997.0,,,unknown,
4.287,14:59:55.875,1161.0,996.0,,,unknown,
4.307,14:59:55.895,1161.0,994.0,,,unknown,
4.327,14:59:55.914,1161.0,995.0,,,unknown,
4.347,14:59:55.935,1159.0,992.0,,,unknown,
4.367,14:59:55.954,1160.0,994.0,,,unknown,
4.387,14:59:55.975,1159.0,993.0,,,unknown,
4.407,14:59:55.994,1160.0,992.0,,,unknown,
4.427,14:59:56.015,1148.0,993.0,,,unknown,
4.447,14:59:56.035,1159.0,994.0,,,unknown,
4.467,14:59:56.054,1161.0,994.0,,,unknown,
4.487,14:59:56.074,1159.0,992.0,,,unknown,
4.507,14:59:56.095,1160.0,994.0,,,unknown,
4.527,14:59:56.115,1159.0,1001.0,,,unknown,
4.547,14:59:56.135,1159.0,993.0,,,unknown,
4.567,14:59:56.154,1159.0,993.0,,,unknown,
4.587,14:59:56.174,1160.0,992.0,,,unknown,
4.607,14:59:56.195,1159.0,992.0,,,unknown,
4.627,14:59:56.215,1159.0,992.0,,,unknown,
4.647,14:59:56.235,1160.0,990.0,,,unknown,
4.667,14:59:56.254,1159.0,991.0,,,unknown,
4.687,14:59:56.274,1159.0,992.0,,,unknown,
4.707,14:59:56.295,1161.0,993.0,,,unknown,
4.727,14:59:56.315,1161.0,993.0,,,unknown,
4.748,14:59:56.336,1159.0,989.0,,,unknown,
4.767,14:59:56.354,1159.0,991.0,,,unknown,
4.787,14:59:56.375,1158.0,990.0,,,unknown,
4.807,14:59:56.395,1159.0,991.0,,,unknown,
4.827,14:59:56.415,1159.0,989.0,,,unknown,
4.847,14:59:56.435,1223.0,989.0,,,unknown,
4.867,14:59:56.454,1151.0,988.0,,,unknown,
4.887,14:59:56.475,1151.0,988.0,,,unknown,
4.907,14:59:56.495,1157.0,988.0,,,unknown,
4.927,14:59:56.514,1150.0,991.0,,,unknown,
4.947,14:59:56.535,1151.0,987.0,,,unknown,
4.968,14:59:56.556,1151.0,988.0,,,unknown,
4.987,14:59:56.575,1151.0,982.0,,,unknown,
5.007,14:59:56.595,1149.0,987.0,,,unknown,
5.027,14:59:56.615,1150.0,985.0,,,unknown,
5.047,14:59:56.634,1149.0,984.0,,,unknown,
5.067,14:59:56.654,1150.0,983.0,,,unknown,
5.087,14:59:56.675,1150.0,985.0,,,unknown,
5.107,14:59:56.695,1147.0,983.0,,,unknown,
5.127,14:59:56.715,1149.0,990.0,,,unknown,
5.147,14:59:56.735,1147.0,983.0,,,unknown,
5.167,14:59:56.755,1147.0,983.0,,,unknown,
5.187,14:59:56.775,1149.0,981.0,,,unknown,
5.211,14:59:56.799,1149.0,982.0,,,unknown,
5.227,14:59:56.815,1143.0,982.0,,,unknown,
5.247,14:59:56.835,1149.0,980.0,,,unknown,
5.267,14:59:56.854,1145.0,978.0,,,unknown,
5.287,14:59:56.875,1138.0,982.0,,,unknown,
5.307,14:59:56.895,1147.0,982.0,,,unknown,
5.327,14:59:56.915,1147.0,981.0,,,unknown,
5.347,14:59:56.934,1146.0,981.0,,,unknown,
5.367,14:59:56.955,1147.0,980.0,,,unknown,
5.387,14:59:56.975,1143.0,981.0,,,unknown,
5.407,14:59:56.995,1145.0,980.0,,,unknown,
5.427,14:59:57.015,1144.0,983.0,,,unknown,
5.447,14:59:57.035,1145.0,990.0,,,unknown,
5.467,14:59:57.054,1116.0,981.0,,,unknown,
5.487,14:59:57.075,1144.0,982.0,,,unknown,
5.507,14:59:57.094,1145.0,980.0,,,unknown,
5.527,14:59:57.115,1145.0,981.0,,,unknown,
5.548,14:59:57.136,1133.0,980.0,,,unknown,
5.567,14:59:57.154,1143.0,986.0,,,unknown,
5.587,14:59:57.174,1145.0,979.0,,,unknown,
5.607,14:59:57.194,1141.0,980.0,,,unknown,
5.627,14:59:57.214,1143.0,980.0,,,unknown,
5.647,14:59:57.234,1143.0,979.0,,,unknown,
5.667,14:59:57.254,1143.0,978.0,,,unknown,
5.687,14:59:57.275,1141.0,978.0,,,unknown,
5.707,14:59:57.295,1141.0,978.0,,,unknown,
5.727,14:59:57.315,1141.0,977.0,,,unknown,
5.747,14:59:57.335,1143.0,977.0,,,unknown,
5.767,14:59:57.355,1141.0,976.0,,,unknown,
5.787,14:59:57.375,1115.0,977.0,,,unknown,
5.807,14:59:57.395,1141.0,978.0,,,unknown,
5.827,14:59:57.414,1139.0,977.0,,,unknown,
5.847,14:59:57.434,1139.0,976.0,,,unknown,
5.867,14:59:57.454,1139.0,976.0,,,unknown,
5.887,14:59:57.475,1141.0,977.0,,,unknown,
5.907,14:59:57.495,1141.0,977.0,,,unknown,
5.927,14:59:57.515,1160.0,978.0,,,unknown,
5.948,14:59:57.535,1141.0,980.0,,,unknown,
5.967,14:59:57.554,1144.0,982.0,,,unknown,
5.987,14:59:57.575,1143.0,981.0,,,unknown,
6.007,14:59:57.595,1145.0,981.0,,,unknown,
6.027,14:59:57.615,1147.0,981.0,,,unknown,
6.047,14:59:57.635,1147.0,982.0,,,unknown,
6.067,14:59:57.654,1145.0,976.0,,,unknown,
6.087,14:59:57.675,1143.0,982.0,,,unknown,
6.107,14:59:57.695,1145.0,983.0,,,unknown,
6.127,14:59:57.715,1148.0,979.0,,,unknown,
6.147,14:59:57.734,1149.0,984.0,,,unknown,
6.167,14:59:57.754,1149.0,984.0,,,unknown,
6.187,14:59:57.775,1151.0,984.0,,,unknown,
6.211,14:59:57.799,1159.0,987.0,,,unknown,
6.227,14:59:57.815,1151.0,983.0,,,unknown,
6.247,14:59:57.835,1151.0,986.0,,,unknown,
6.267,14:59:57.854,1157.0,986.0,,,unknown,
6.287,14:59:57.875,1159.0,992.0,,,unknown,
6.307,14:59:57.895,1158.0,993.0,,,unknown,
6.327,14:59:57.915,1157.0,996.0,,,unknown,
6.347,14:59:57.935,1160.0,994.0,,,unknown,
6.367,14:59:57.955,1159.0,994.0,,,unknown,
6.387,14:59:57.975,1160.0,998.0,,,unknown,
6.407,14:59:57.995,1163.0,994.0,,,unknown,
6.427,14:59:58.015,1162.0,996.0,,,unknown,
6.447,14:59:58.035,1163.0,995.0,,,unknown,
6.467,14:59:58.054,1163.0,995.0,,,unknown,
6.487,14:59:58.075,1163.0,996.0,,,unknown,
6.507,14:59:58.095,1164.0,996.0,,,unknown,
6.527,14:59:58.115,1164.0,997.0,,,unknown,
6.547,14:59:58.134,1163.0,997.0,,,unknown,
6.567,14:59:58.155,1165.0,998.0,,,unknown,
6.587,14:59:58.174,1131.0,998.0,,,unknown,
6.607,14:59:58.195,1166.0,998.0,,,unknown,
6.627,14:59:58.215,1165.0,999.0,,,unknown,
6.647,14:59:58.234,1165.0,998.0,,,unknown,
6.667,14:59:58.254,1147.0,997.0,,,unknown,
6.687,14:59:58.275,1109.0,1000.0,,,unknown,
6.707,14:59:58.295,1165.0,999.0,,,unknown,
6.727,14:59:58.315,1173.0,1002.0,,,unknown,
6.747,14:59:58.335,1171.0,1002.0,,,unknown,
6.767,14:59:58.355,1173.0,1003.0,,,unknown,
6.787,14:59:58.375,1172.0,1004.0,,,unknown,
6.807,14:59:58.395,1173.0,1005.0,,,unknown,
6.827,14:59:58.415,1160.0,1006.0,,,unknown,
6.847,14:59:58.435,1173.0,1005.0,,,unknown,
6.867,14:59:58.455,1175.0,1000.0,,,unknown,
6.887,14:59:58.475,1173.0,1001.0,,,unknown,
6.907,14:59:58.495,1174.0,1004.0,,,unknown,
6.927,14:59:58.515,1171.0,1005.0,,,unknown,
6.947,14:59:58.535,1171.0,1002.0,,,unknown,
6.967,14:59:58.555,1171.0,1003.0,,,unknown,
6.987,14:59:58.575,1170.0,1000.0,,,unknown,
7.007,14:59:58.595,1170.0,997.0,,,unknown,
7.027,14:59:58.615,1166.0,998.0,,,unknown,
7.047,14:59:58.635,1165.0,998.0,,,unknown,
7.067,14:59:58.654,1162.0,997.0,,,unknown,
7.087,14:59:58.675,1165.0,996.0,,,unknown,
7.107,14:59:58.695,1163.0,996.0,,,unknown,
7.127,14:59:58.715,1163.0,989.0,,,unknown,
7.147,14:59:58.735,1162.0,995.0,,,unknown,
7.167,14:59:58.754,1163.0,997.0,,,unknown,
7.187,14:59:58.775,1162.0,994.0,,,unknown,
7.211,14:59:58.799,1163.0,994.0,,,unknown,
7.227,14:59:58.815,1157.0,996.0,,,unknown,
7.247,14:59:58.834,1161.0,989.0,,,unknown,
7.267,14:59:58.854,1160.0,995.0,,,unknown,
7.287,14:59:58.875,1161.0,995.0,,,unknown,
7.307,14:59:58.895,1161.0,991.0,,,unknown,
7.327,14:59:58.915,1161.0,994.0,,,unknown,
7.347,14:59:58.934,1160.0,993.0,,,unknown,
7.367,14:59:58.954,1160.0,992.0,,,unknown,
7.387,14:59:58.975,1160.0,993.0,,,unknown,
7.407,14:59:58.995,1159.0,991.0,,,unknown,
7.427,14:59:59.015,1159.0,992.0,,,unknown,
7.447,14:59:59.035,1159.0,994.0,,,unknown,
7.467,14:59:59.054,1157.0,991.0,,,unknown,
7.487,14:59:59.075,1160.0,993.0,,,unknown,
7.507,14:59:59.095,1161.0,992.0,,,unknown,
7.527,14:59:59.115,1159.0,993.0,,,unknown,
7.547,14:59:59.135,1159.0,993.0,,,unknown,
7.567,14:59:59.154,1159.0,993.0,,,unknown,
7.587,14:59:59.175,1164.0,991.0,,,unknown,
7.607,14:59:59.195,1173.0,992.0,,,unknown,
7.627,14:59:59.214,1159.0,992.0,,,unknown,
7.647,14:59:59.235,1159.0,991.0,,,unknown,
7.667,14:59:59.254,1159.0,992.0,,,unknown,
7.687,14:59:59.275,1159.0,991.0,,,unknown,
7.707,14:59:59.295,1159.0,996.0,,,unknown,
7.727,14:59:59.314,1160.0,994.0,,,unknown,
7.747,14:59:59.334,1159.0,991.0,,,unknown,
7.767,14:59:59.354,1161.0,994.0,,,unknown,
7.787,14:59:59.375,1161.0,993.0,,,unknown,
7.807,14:59:59.395,1159.0,993.0,,,unknown,
7.827,14:59:59.415,1148.0,992.0,,,unknown,
7.847,14:59:59.434,1159.0,992.0,,,unknown,
7.867,14:59:59.454,1158.0,992.0,,,unknown,
7.887,14:59:59.474,1159.0,992.0,,,unknown,
7.907,14:59:59.495,1157.0,991.0,,,unknown,
7.927,14:59:59.515,1158.0,990.0,,,unknown,
7.947,14:59:59.535,1157.0,990.0,,,unknown,
7.967,14:59:59.554,1152.0,987.0,,,unknown,
7.987,14:59:59.575,1152.0,990.0,,,unknown,
8.007,14:59:59.595,1151.0,989.0,,,unknown,
8.027,14:59:59.615,1157.0,990.0,,,unknown,
8.047,14:59:59.635,1157.0,986.0,,,unknown,
8.067,14:59:59.654,1158.0,987.0,,,unknown,
8.087,14:59:59.675,1159.0,990.0,,,unknown,
8.107,14:59:59.695,1161.0,988.0,,,unknown,
8.127,14:59:59.715,1151.0,983.0,,,unknown,
8.147,14:59:59.735,1151.0,982.0,,,unknown,
8.167,14:59:59.755,1149.0,982.0,,,unknown,
8.187,14:59:59.774,1149.0,985.0,,,unknown,
8.211,14:59:59.798,1151.0,985.0,,,unknown,
8.227,14:59:59.815,1149.0,983.0,,,unknown,
8.247,14:59:59.835,1135.0,987.0,,,unknown,
8.267,14:59:59.854,1149.0,984.0,,,unknown,
8.287,14:59:59.875,1149.0,983.0,,,unknown,
8.307,14:59:59.895,1149.0,983.0,,,unknown,
8.327,14:59:59.915,1151.0,983.0,,,unknown,
8.347,14:59:59.935,1149.0,985.0,,,unknown,
8.367,14:59:59.954,1149.0,982.0,,,unknown,
8.387,14:59:59.974,1148.0,988.0,,,unknown,
8.407,14:59:59.995,1148.0,981.0,,,unknown,
8.427,15:00:00.015,1141.0,983.0,,,unknown,
8.447,15:00:00.035,1147.0,981.0,,,unknown,
8.467,15:00:00.054,1147.0,987.0,,,unknown,
8.487,15:00:00.075,1145.0,983.0,,,unknown,
8.507,15:00:00.095,1144.0,982.0,,,unknown,
8.527,15:00:00.115,1169.0,980.0,,,unknown,
8.547,15:00:00.134,1145.0,980.0,,,unknown,
8.567,15:00:00.154,1145.0,980.0,,,unknown,
8.587,15:00:00.175,1144.0,986.0,,,unknown,
8.607,15:00:00.195,1145.0,980.0,,,unknown,
8.627,15:00:00.214,1133.0,980.0,,,unknown,
8.647,15:00:00.234,1144.0,979.0,,,unknown,
8.667,15:00:00.254,1141.0,981.0,,,unknown,
8.687,15:00:00.275,1143.0,977.0,,,unknown,
8.707,15:00:00.295,1140.0,977.0,,,unknown,
8.727,15:00:00.315,1142.0,979.0,,,unknown,
8.747,15:00:00.335,1141.0,978.0,,,unknown,
8.767,15:00:00.354,1140.0,977.0,,,unknown,
8.787,15:00:00.375,1141.0,979.0,,,unknown,
8.808,15:00:00.395,1142.0,977.0,,,unknown,
8.827,15:00:00.414,1139.0,976.0,,,unknown,
8.847,15:00:00.434,1172.0,977.0,,,unknown,
8.867,15:00:00.454,1140.0,977.0,,,unknown,
8.887,15:00:00.474,1139.0,976.0,,,unknown,
8.907,15:00:00.494,1107.0,976.0,,,unknown,
8.927,15:00:00.514,1142.0,976.0,,,unknown,
8.947,15:00:00.534,1140.0,977.0,,,unknown,
8.967,15:00:00.554,1139.0,979.0,,,unknown,
8.987,15:00:00.574,1141.0,976.0,,,unknown,
9.007,15:00:00.594,1143.0,977.0,,,unknown,
9.027,15:00:00.614,1145.0,972.0,,,unknown,
9.047,15:00:00.634,1143.0,980.0,,,unknown,
9.067,15:00:00.654,1161.0,981.0,,,unknown,
9.087,15:00:00.674,1143.0,981.0,,,unknown,
9.107,15:00:00.694,1143.0,981.0,,,unknown,
9.127,15:00:00.714,1146.0,980.0,,,unknown,
9.147,15:00:00.734,1146.0,982.0,,,unknown,
9.167,15:00:00.754,1147.0,983.0,,,unknown,
9.187,15:00:00.774,1145.0,982.0,,,unknown,
9.211,15:00:00.798,1148.0,983.0,,,unknown,
9.227,15:00:00.815,1149.0,983.0,,,unknown,
9.247,15:00:00.835,1149.0,985.0,,,unknown,
9.267,15:00:00.854,1159.0,986.0,,,unknown,
9.287,15:00:00.874,1157.0,987.0,,,unknown,
9.307,15:00:00.894,1143.0,987.0,,,unknown,
9.327,15:00:00.914,1158.0,988.0,,,unknown,
9.347,15:00:00.934,1151.0,987.0,,,unknown,
9.367,15:00:00.954,1187.0,990.0,,,unknown,
9.387,15:00:00.974,1158.0,989.0,,,unknown,
9.407,15:00:00.995,1161.0,992.0,,,unknown,
9.427,15:00:01.014,1160.0,992.0,,,unknown,
9.475,15:00:01.062,1159.0,990.0,,,unknown,
9.475,15:00:01.063,1159.0,993.0,,,unknown,
9.487,15:00:01.074,1161.0,993.0,,,unknown,
9.507,15:00:01.094,1160.0,994.0,,,unknown,
9.527,15:00:01.114,1159.0,991.0,,,unknown,
9.547,15:00:01.134,1158.0,993.0,,,unknown,
9.567,15:00:01.154,1161.0,994.0,,,unknown,
9.587,15:00:01.174,1163.0,994.0,,,unknown,
9.607,15:00:01.194,1161.0,995.0,,,unknown,
9.627,15:00:01.214,1161.0,992.0,,,unknown,
9.648,15:00:01.235,1157.0,994.0,,,unknown,
9.667,15:00:01.254,1160.0,993.0,,,unknown,
9.687,15:00:01.275,1161.0,994.0,,,unknown,
9.707,15:00:01.294,1163.0,995.0,,,unknown,
9.729,15:00:01.316,1162.0,991.0,,,unknown,
