elapsed_s,timestamp,raw,mv,phase,cycle_index,det_phase,event
4.397,20:37:21.866,895.0,783.0,,,unknown,
4.417,20:37:21.886,891.0,784.0,,,unknown,
4.437,20:37:21.906,905.0,784.0,,,unknown,
4.457,20:37:21.926,909.0,787.0,,,unknown,
4.477,20:37:21.946,911.0,783.0,,,unknown,
4.497,20:37:21.966,910.0,783.0,,,unknown,
4.517,20:37:21.986,911.0,781.0,,,unknown,
4.537,20:37:22.006,910.0,773.0,,,unknown,
4.557,20:37:22.026,911.0,784.0,,,unknown,
4.577,20:37:22.046,909.0,784.0,,,unknown,
4.597,20:37:22.066,906.0,786.0,,,unknown,
4.617,20:37:22.086,907.0,781.0,,,unknown,
4.637,20:37:22.106,910.0,787.0,,,unknown,
4.657,20:37:22.126,907.0,779.0,,,unknown,
4.677,20:37:22.146,905.0,787.0,,,unknown,
4.697,20:37:22.166,903.0,793.0,,,unknown,
4.717,20:37:22.186,919.0,783.0,,,unknown,
4.739,20:37:22.208,915.0,783.0,,,unknown,
4.757,20:37:22.226,908.0,783.0,,,unknown,
4.781,20:37:22.250,905.0,781.0,,,unknown,
4.797,20:37:22.266,909.0,790.0,,,unknown,
4.817,20:37:22.286,907.0,799.0,,,unknown,
4.837,20:37:22.306,907.0,780.0,,,unknown,
4.857,20:37:22.326,906.0,783.0,,,unknown,
4.877,20:37:22.346,923.0,782.0,,,unknown,
4.897,20:37:22.366,905.0,783.0,,,unknown,
4.917,20:37:22.386,904.0,776.0,,,unknown,
4.937,20:37:22.406,909.0,782.0,,,unknown,
4.957,20:37:22.426,907.0,779.0,,,unknown,
4.977,20:37:22.446,905.0,779.0,,,unknown,
4.997,20:37:22.466,907.0,782.0,,,unknown,
5.017,20:37:22.486,937.0,780.0,,,unknown,
5.037,20:37:22.506,903.0,783.0,,,unknown,
5.057,20:37:22.526,903.0,776.0,,,unknown,
5.077,20:37:22.546,893.0,777.0,,,unknown,
5.097,20:37:22.566,894.0,777.0,,,unknown,
5.117,20:37:22.586,917.0,778.0,,,unknown,
5.137,20:37:22.606,905.0,785.0,,,unknown,
5.157,20:37:22.626,901.0,779.0,,,unknown,
5.177,20:37:22.646,892.0,775.0,,,unknown,
5.197,20:37:22.666,895.0,782.0,,,unknown,
5.217,20:37:22.686,891.0,771.0,,,unknown,
5.237,20:37:22.706,895.0,778.0,,,unknown,
5.257,20:37:22.726,895.0,787.0,,,unknown,
5.277,20:37:22.746,892.0,776.0,,,unknown,
5.297,20:37:22.766,895.0,773.0,,,unknown,
5.317,20:37:22.786,904.0,775.0,,,unknown,
5.337,20:37:22.806,903.0,780.0,,,unknown,
5.357,20:37:22.826,895.0,769.0,,,unknown,
5.377,20:37:22.846,893.0,773.0,,,unknown,
5.397,20:37:22.866,893.0,772.0,,,unknown,
5.417,20:37:22.886,888.0,774.0,,,unknown,
5.437,20:37:22.906,889.0,778.0,,,unknown,
5.457,20:37:22.926,888.0,771.0,,,unknown,
5.477,20:37:22.946,887.0,761.0,,,unknown,
5.497,20:37:22.966,888.0,772.0,,,unknown,
5.517,20:37:22.986,890.0,779.0,,,unknown,
5.537,20:37:23.006,891.0,769.0,,,unknown,
5.557,20:37:23.026,894.0,762.0,,,unknown,
5.577,20:37:23.046,893.0,768.0,,,unknown,
5.597,20:37:23.066,895.0,770.0,,,unknown,
5.617,20:37:23.086,895.0,772.0,,,unknown,
5.637,20:37:23.106,891.0,768.0,,,unknown,
5.657,20:37:23.126,888.0,769.0,,,unknown,
5.677,20:37:23.146,895.0,759.0,,,unknown,
5.697,20:37:23.166,921.0,766.0,,,unknown,
5.717,20:37:23.186,879.0,759.0,,,unknown,
5.737,20:37:23.206,1049.0,773.0,,,unknown,
5.757,20:37:23.226,889.0,768.0,,,unknown,
5.781,20:37:23.250,903.0,766.0,,,unknown,
5.797,20:37:23.266,885.0,769.0,,,unknown,
5.817,20:37:23.286,886.0,768.0,,,unknown,
5.837,20:37:23.306,888.0,770.0,,,unknown,
5.857,20:37:23.326,891.0,781.0,,,unknown,
5.877,20:37:23.346,888.0,771.0,,,unknown,
5.897,20:37:23.366,891.0,771.0,,,unknown,
5.917,20:37:23.386,893.0,778.0,,,unknown,
5.937,20:37:23.406,893.0,773.0,,,unknown,
5.957,20:37:23.426,903.0,774.0,,,unknown,
5.977,20:37:23.446,893.0,775.0,,,unknown,
5.997,20:37:23.466,905.0,776.0,,,unknown,
6.017,20:37:23.486,911.0,775.0,,,unknown,
6.037,20:37:23.506,901.0,779.0,,,unknown,
6.057,20:37:23.526,903.0,780.0,,,unknown,
6.077,20:37:23.546,903.0,780.0,,,unknown,
6.097,20:37:23.566,904.0,780.0,,,unknown,
6.117,20:37:23.586,907.0,783.0,,,unknown,
6.137,20:37:23.606,907.0,782.0,,,unknown,
6.157,20:37:23.626,911.0,784.0,,,unknown,
6.177,20:37:23.646,917.0,791.0,,,unknown,
6.197,20:37:23.666,905.0,781.0,,,unknown,
6.217,20:37:23.686,909.0,787.0,,,unknown,
6.237,20:37:23.706,909.0,785.0,,,unknown,
6.257,20:37:23.726,914.0,787.0,,,unknown,
6.277,20:37:23.746,906.0,787.0,,,unknown,
6.297,20:37:23.766,915.0,787.0,,,unknown,
6.317,20:37:23.786,909.0,790.0,,,unknown,
6.337,20:37:23.806,892.0,788.0,,,unknown,
6.357,20:37:23.826,914.0,794.0,,,unknown,
6.377,20:37:23.846,917.0,798.0,,,unknown,
6.397,20:37:23.866,913.0,790.0,,,unknown,
6.417,20:37:23.886,917.0,794.0,,,unknown,
6.437,20:37:23.906,923.0,791.0,,,unknown,
6.457,20:37:23.926,921.0,792.0,,,unknown,
6.477,20:37:23.946,921.0,791.0,,,unknown,
6.497,20:37:23.966,913.0,790.0,,,unknown,
6.517,20:37:23.986,920.0,793.0,,,unknown,
6.537,20:37:24.006,926.0,792.0,,,unknown,
6.557,20:37:24.026,947.0,796.0,,,unknown,
6.577,20:37:24.046,917.0,793.0,,,unknown,
6.597,20:37:24.066,921.0,796.0,,,unknown,
6.617,20:37:24.086,924.0,795.0,,,unknown,
6.637,20:37:24.106,919.0,795.0,,,unknown,
6.657,20:37:24.126,923.0,782.0,,,unknown,
6.677,20:37:24.146,949.0,796.0,,,unknown,
6.697,20:37:24.166,917.0,796.0,,,unknown,
6.717,20:37:24.186,924.0,797.0,,,unknown,
6.737,20:37:24.206,921.0,786.0,,,unknown,
6.757,20:37:24.226,927.0,795.0,,,unknown,
6.781,20:37:24.250,921.0,803.0,,,unknown,
6.797,20:37:24.266,921.0,795.0,,,unknown,
6.817,20:37:24.286,932.0,781.0,,,unknown,
6.837,20:37:24.306,919.0,803.0,,,unknown,
6.857,20:37:24.326,923.0,791.0,,,unknown,
6.877,20:37:24.346,915.0,793.0,,,unknown,
6.897,20:37:24.366,923.0,781.0,,,unknown,
6.917,20:37:24.386,916.0,792.0,,,unknown,
6.937,20:37:24.406,907.0,783.0,,,unknown,
6.957,20:37:24.426,913.0,789.0,,,unknown,
6.977,20:37:24.446,909.0,787.0,,,unknown,
6.997,20:37:24.466,911.0,786.0,,,unknown,
7.017,20:37:24.486,915.0,787.0,,,unknown,
7.037,20:37:24.506,907.0,787.0,,,unknown,
7.057,20:37:24.526,915.0,790.0,,,unknown,
7.077,20:37:24.546,907.0,786.0,,,unknown,
7.097,20:37:24.566,923.0,784.0,,,unknown,
7.117,20:37:24.586,916.0,786.0,,,unknown,
7.137,20:37:24.606,846.0,787.0,,,unknown,
7.157,20:37:24.626,904.0,784.0,,,unknown,
7.177,20:37:24.646,909.0,784.0,,,unknown,
7.197,20:37:24.666,915.0,783.0,,,unknown,
7.217,20:37:24.686,916.0,783.0,,,unknown,
7.237,20:37:24.706,907.0,782.0,,,unknown,
7.257,20:37:24.726,911.0,787.0,,,unknown,
7.277,20:37:24.746,907.0,784.0,,,unknown,
7.297,20:37:24.766,915.0,784.0,,,unknown,
7.317,20:37:24.786,919.0,792.0,,,unknown,
7.337,20:37:24.806,919.0,786.0,,,unknown,
7.357,20:37:24.826,909.0,786.0,,,unknown,
7.377,20:37:24.846,917.0,786.0,,,unknown,
7.397,20:37:24.866,917.0,787.0,,,unknown,
7.417,20:37:24.886,915.0,786.0,,,unknown,
7.437,20:37:24.906,914.0,787.0,,,unknown,
7.457,20:37:24.926,907.0,786.0,,,unknown,
7.477,20:37:24.946,909.0,788.0,,,unknown,
7.497,20:37:24.966,913.0,778.0,,,unknown,
7.517,20:37:24.986,915.0,790.0,,,unknown,
7.537,20:37:25.006,909.0,781.0,,,unknown,
7.557,20:37:25.026,911.0,786.0,,,unknown,
7.577,20:37:25.046,915.0,785.0,,,unknown,
7.597,20:37:25.066,911.0,796.0,,,unknown,
7.617,20:37:25.086,907.0,787.0,,,unknown,
7.637,20:37:25.106,911.0,789.0,,,unknown,
7.657,20:37:25.126,919.0,783.0,,,unknown,
7.677,20:37:25.146,918.0,786.0,,,unknown,
7.697,20:37:25.166,916.0,798.0,,,unknown,
7.717,20:37:25.186,907.0,788.0,,,unknown,
7.737,20:37:25.206,909.0,790.0,,,unknown,
7.757,20:37:25.226,921.0,787.0,,,unknown,
7.781,20:37:25.250,909.0,789.0,,,unknown,
7.797,20:37:25.266,907.0,782.0,,,unknown,
7.817,20:37:25.286,914.0,785.0,,,unknown,
7.837,20:37:25.306,915.0,782.0,,,unknown,
7.857,20:37:25.326,915.0,790.0,,,unknown,
7.877,20:37:25.346,905.0,786.0,,,unknown,
7.897,20:37:25.366,907.0,783.0,,,unknown,
7.917,20:37:25.386,903.0,783.0,,,unknown,
7.937,20:37:25.406,907.0,784.0,,,unknown,
7.957,20:37:25.426,908.0,782.0,,,unknown,
7.977,20:37:25.446,906.0,781.0,,,unknown,
7.997,20:37:25.466,911.0,781.0,,,unknown,
8.017,20:37:25.486,907.0,788.0,,,unknown,
8.037,20:37:25.506,894.0,781.0,,,unknown,
8.057,20:37:25.526,907.0,785.0,,,unknown,
8.077,20:37:25.546,903.0,779.0,,,unknown,
8.097,20:37:25.566,895.0,767.0,,,unknown,
8.117,20:37:25.586,903.0,781.0,,,unknown,
8.137,20:37:25.606,907.0,770.0,,,unknown,
8.157,20:37:25.626,907.0,779.0,,,unknown,
8.177,20:37:25.646,958.0,778.0,,,unknown,
8.197,20:37:25.666,905.0,778.0,,,unknown,
8.217,20:37:25.686,903.0,781.0,,,unknown,
8.237,20:37:25.706,851.0,774.0,,,unknown,
8.257,20:37:25.726,903.0,778.0,,,unknown,
8.277,20:37:25.746,858.0,777.0,,,unknown,
8.297,20:37:25.766,891.0,773.0,,,unknown,
8.317,20:37:25.786,907.0,777.0,,,unknown,
8.337,20:37:25.806,904.0,786.0,,,unknown,
8.357,20:37:25.826,908.0,776.0,,,unknown,
8.377,20:37:25.846,916.0,775.0,,,unknown,
8.397,20:37:25.866,895.0,773.0,,,unknown,
8.417,20:37:25.886,903.0,776.0,,,unknown,
8.437,20:37:25.906,903.0,774.0,,,unknown,
8.457,20:37:25.926,927.0,775.0,,,unknown,
8.477,20:37:25.946,893.0,778.0,,,unknown,
8.497,20:37:25.966,889.0,773.0,,,unknown,
8.517,20:37:25.986,891.0,772.0,,,unknown,
8.537,20:37:26.006,893.0,774.0,,,unknown,
8.557,20:37:26.026,892.0,775.0,,,unknown,
8.577,20:37:26.046,893.0,775.0,,,unknown,
8.597,20:37:26.066,895.0,774.0,,,unknown,
8.617,20:37:26.086,893.0,772.0,,,unknown,
8.637,20:37:26.106,893.0,772.0,,,unknown,
8.657,20:37:26.126,883.0,773.0,,,unknown,
8.677,20:37:26.146,893.0,774.0,,,unknown,
8.697,20:37:26.166,892.0,771.0,,,unknown,
8.717,20:37:26.186,893.0,771.0,,,unknown,
8.737,20:37:26.206,889.0,770.0,,,unknown,
8.757,20:37:26.226,895.0,772.0,,,unknown,
8.781,20:37:26.250,888.0,771.0,,,unknown,
8.797,20:37:26.266,903.0,769.0,,,unknown,
8.817,20:37:26.286,892.0,767.0,,,unknown,
8.837,20:37:26.306,889.0,768.0,,,unknown,
8.857,20:37:26.326,893.0,765.0,,,unknown,
8.877,20:37:26.346,883.0,777.0,,,unknown,
8.897,20:37:26.366,888.0,767.0,,,unknown,
8.917,20:37:26.386,887.0,772.0,,,unknown,
8.937,20:37:26.406,891.0,766.0,,,unknown,
8.957,20:37:26.426,885.0,768.0,,,unknown,
8.977,20:37:26.446,887.0,770.0,,,unknown,
8.997,20:37:26.466,893.0,774.0,,,unknown,
9.017,20:37:26.486,903.0,768.0,,,unknown,
9.037,20:37:26.506,879.0,773.0,,,unknown,
9.057,20:37:26.526,889.0,768.0,,,unknown,
9.077,20:37:26.546,902.0,769.0,,,unknown,
9.097,20:37:26.566,891.0,770.0,,,unknown,
9.117,20:37:26.586,893.0,772.0,,,unknown,
9.137,20:37:26.606,895.0,780.0,,,unknown,
9.157,20:37:26.626,895.0,776.0,,,unknown,
9.177,20:37:26.646,903.0,775.0,,,unknown,
9.197,20:37:26.666,905.0,778.0,,,unknown,
9.217,20:37:26.686,919.0,774.0,,,unknown,
9.237,20:37:26.706,906.0,777.0,,,unknown,
9.266,20:37:26.735,905.0,781.0,,,unknown,
9.287,20:37:26.756,916.0,779.0,,,unknown,
9.297,20:37:26.766,910.0,784.0,,,unknown,
9.317,20:37:26.786,907.0,781.0,,,unknown,
9.337,20:37:26.806,909.0,786.0,,,unknown,
9.357,20:37:26.826,915.0,788.0,,,unknown,
9.377,20:37:26.846,913.0,788.0,,,unknown,
9.397,20:37:26.866,910.0,788.0,,,unknown,
9.417,20:37:26.886,916.0,786.0,,,unknown,
9.438,20:37:26.907,921.0,789.0,,,unknown,
9.457,20:37:26.926,919.0,792.0,,,unknown,
9.477,20:37:26.946,918.0,793.0,,,unknown,
9.497,20:37:26.966,917.0,791.0,,,unknown,
9.517,20:37:26.986,935.0,794.0,,,unknown,
9.537,20:37:27.006,921.0,797.0,,,unknown,
9.557,20:37:27.026,917.0,788.0,,,unknown,
9.577,20:37:27.046,910.0,791.0,,,unknown,
9.597,20:37:27.066,909.0,791.0,,,unknown,
9.617,20:37:27.086,922.0,794.0,,,unknown,
9.637,20:37:27.106,922.0,793.0,,,unknown,
9.657,20:37:27.126,927.0,792.0,,,unknown,
9.677,20:37:27.146,921.0,786.0,,,unknown,
9.697,20:37:27.166,921.0,794.0,,,unknown,
9.717,20:37:27.186,913.0,791.0,,,unknown,
9.737,20:37:27.206,919.0,795.0,,,unknown,
9.757,20:37:27.226,927.0,793.0,,,unknown,
9.781,20:37:27.250,915.0,791.0,,,unknown,
9.797,20:37:27.266,917.0,790.0,,,unknown,
9.817,20:37:27.286,919.0,790.0,,,unknown,
9.837,20:37:27.306,917.0,796.0,,,unknown,
9.857,20:37:27.326,915.0,791.0,,,unknown,
9.877,20:37:27.346,921.0,794.0,,,unknown,
9.897,20:37:27.366,910.0,796.0,,,unknown,
9.920,20:37:27.389,916.0,785.0,,,unknown,
9.937,20:37:27.406,917.0,788.0,,,unknown,
9.957,20:37:27.426,909.0,794.0,,,unknown,
9.977,20:37:27.446,909.0,786.0,,,unknown,
9.997,20:37:27.466,908.0,776.0,,,unknown,
10.017,20:37:27.486,907.0,785.0,,,unknown,
10.037,20:37:27.506,911.0,783.0,,,unknown,
10.057,20:37:27.526,908.0,780.0,,,unknown,
10.077,20:37:27.546,906.0,790.0,,,unknown,
10.097,20:37:27.566,908.0,780.0,,,unknown,
10.117,20:37:27.586,903.0,783.0,,,unknown,
10.137,20:37:27.606,1020.0,787.0,,,unknown,
10.157,20:37:27.626,915.0,775.0,,,unknown,
10.177,20:37:27.646,933.0,780.0,,,unknown,
10.197,20:37:27.666,907.0,780.0,,,unknown,
10.217,20:37:27.686,907.0,781.0,,,unknown,
10.237,20:37:27.706,917.0,784.0,,,unknown,
10.257,20:37:27.726,909.0,785.0,,,unknown,
10.277,20:37:27.746,905.0,788.0,,,unknown,
10.297,20:37:27.766,905.0,779.0,,,unknown,
